label,ID,trial,trial_type,valid_frames,valid_trial
NaturalVideo,v631075,637,final_test_bonus,300,True
GaussianDot,v885899,158,final_test_main,315,True
NaturalVideo,v858371,241,train,300,True
NaturalVideo,v590296,112,train,300,True
NaturalVideo,v687648,458,final_test_bonus,300,True
NaturalVideo,v579266,461,live_test_main,300,True
NaturalVideo,v781006,627,final_test_bonus,300,True
NaturalVideo,v644106,582,oracle,300,True
NaturalVideo,v240939,586,final_test_bonus,300,True
NaturalVideo,v408946,415,train,300,True
NaturalImages,v089720,687,train,311,True
NaturalVideo,v883575,5,train,300,True
NaturalVideo,v482709,195,train,300,True
NaturalVideo,v717514,607,train,300,True
NaturalImages,v360898,661,train,313,True
GaussianDot,v450559,499,final_test_bonus,315,True
NaturalVideo,v048451,44,train,300,True
NaturalVideo,v967131,544,train,300,True
NaturalVideo,v166132,219,live_test_main,300,True
NaturalImages,v089720,673,final_test_bonus,310,True
NaturalVideo,v314562,269,live_test_main,300,True
NaturalVideo,v545646,14,train,300,True
NaturalVideo,v980204,175,train,300,True
NaturalVideo,v846256,135,oracle,300,True
NaturalVideo,v573124,268,train,300,True
NaturalVideo,v115038,290,train,300,True
NaturalVideo,v305595,413,final_test_main,300,True
PinkNoise,v262991,455,train,324,True
NaturalVideo,v655523,83,live_test_main,300,True
NaturalVideo,v546772,429,train,300,True
GaussianDot,v001927,434,oracle,315,True
NaturalVideo,v631424,343,final_test_bonus,300,True
NaturalVideo,v929537,143,final_test_bonus,300,True
NaturalVideo,v359383,468,live_test_main,300,True
NaturalImages,v683710,666,train,319,True
NaturalVideo,v194362,46,train,300,True
NaturalVideo,v867576,322,live_test_main,300,True
NaturalVideo,v135995,406,train,300,True
NaturalVideo,v631020,320,final_test_bonus,300,True
NaturalVideo,v902791,583,final_test_main,300,True
NaturalVideo,v631075,110,live_test_main,300,True
NaturalVideo,v851441,466,final_test_bonus,300,True
NaturalVideo,v738078,559,train,300,True
PinkNoise,v801625,623,train,324,True
NaturalVideo,v085724,638,oracle,300,True
NaturalVideo,v579266,141,final_test_bonus,300,True
NaturalVideo,v919728,260,oracle,300,True
NaturalVideo,v893570,451,train,300,True
NaturalVideo,v007496,316,train,300,True
NaturalVideo,v766954,522,final_test_bonus,300,True
GaussianDot,v124874,435,train,315,True
NaturalVideo,v036901,317,train,300,True
NaturalVideo,v085238,179,final_test_bonus,300,True
NaturalVideo,v135995,467,final_test_bonus,300,True
NaturalVideo,v012835,579,train,300,True
NaturalVideo,v850649,142,final_test_bonus,300,True
NaturalImages,v683710,692,final_test_bonus,319,True
NaturalImages,v089720,703,oracle,310,True
NaturalVideo,v631495,444,train,300,True
NaturalVideo,v347596,565,train,300,True
NaturalVideo,v414051,551,oracle,300,True
NaturalVideo,v631020,365,train,300,True
GaussianDot,v001927,375,train,315,True
NaturalVideo,v891182,420,train,300,True
NaturalVideo,v162075,74,oracle,300,True
NaturalVideo,v999040,270,train,300,True
NaturalImages,v484546,709,train,313,True
NaturalVideo,v194362,658,live_test_main,300,True
GaussianDot,v450559,527,final_test_main,315,True
NaturalVideo,v230025,399,final_test_bonus,300,True
NaturalVideo,v895184,351,train,300,True
NaturalVideo,v088402,312,live_test_main,300,True
NaturalVideo,v429145,137,train,300,True
NaturalVideo,v713639,478,final_test_bonus,300,True
PinkNoise,v789249,589,train,324,True
PinkNoise,v687202,42,train,324,True
NaturalImages,v360898,665,live_test_main,313,True
NaturalVideo,v100796,454,final_test_main,300,True
NaturalVideo,v207272,636,live_test_main,300,True
GaussianDot,v124874,220,final_test_bonus,315,True
NaturalImages,v874315,702,live_test_main,305,True
NaturalVideo,v335534,93,train,300,True
PinkNoise,v078527,227,live_test_main,324,True
NaturalVideo,v436034,594,final_test_bonus,300,True
NaturalVideo,v460941,55,final_test_bonus,300,True
PinkNoise,v035085,624,live_test_main,324,True
GaussianDot,v247654,47,train,315,True
NaturalVideo,v044301,369,train,300,True
NaturalVideo,v249101,122,final_test_main,300,True
PinkNoise,v078527,196,train,324,True
NaturalVideo,v390792,394,final_test_bonus,300,True
PinkNoise,v687202,237,train,324,True
NaturalImages,v089720,698,train,310,True
PinkNoise,v035085,344,oracle,324,True
PinkNoise,v687202,186,train,324,True
NaturalVideo,v631075,572,train,300,True
GaussianDot,v885899,8,final_test_bonus,315,True
NaturalVideo,v661005,333,train,300,True
PinkNoise,v801625,505,oracle,324,True
GaussianDot,v560015,166,oracle,315,True
NaturalVideo,v239973,325,train,300,True
NaturalVideo,v971852,650,final_test_bonus,300,True
NaturalVideo,v523290,49,oracle,300,True
NaturalVideo,v473110,183,train,300,True
NaturalVideo,v729085,60,train,300,True
NaturalVideo,v631075,339,train,300,True
NaturalVideo,v579266,191,train,300,True
NaturalVideo,v072361,34,final_test_bonus,300,True
NaturalVideo,v609909,441,live_test_main,300,True
NaturalVideo,v194362,77,final_test_main,300,True
NaturalVideo,v194362,248,final_test_main,300,True
NaturalImages,v062658,714,train,326,True
NaturalVideo,v929537,337,final_test_main,300,True
NaturalVideo,v608852,105,train,300,True
NaturalImages,v360898,683,final_test_bonus,313,True
NaturalImages,v062658,691,train,326,True
NaturalVideo,v208534,422,train,300,True
NaturalVideo,v710483,257,oracle,300,True
NaturalVideo,v482709,531,live_test_main,300,True
NaturalImages,v089720,718,final_test_bonus,310,True
PinkNoise,v789249,427,final_test_main,324,True
NaturalImages,v062658,700,train,326,True
NaturalVideo,v851441,120,final_test_bonus,300,True
PinkNoise,v687202,113,final_test_bonus,324,True
NaturalVideo,v661005,377,final_test_bonus,300,True
PinkNoise,v262991,209,train,324,True
NaturalVideo,v359383,390,final_test_bonus,300,True
NaturalVideo,v858371,345,final_test_main,300,True
GaussianDot,v124874,598,live_test_main,315,True
NaturalVideo,v447218,78,train,300,True
NaturalVideo,v056131,514,train,300,True
NaturalImages,v062658,663,train,326,True
NaturalVideo,v631075,548,train,300,True
PinkNoise,v789249,489,final_test_main,324,True
NaturalVideo,v735077,92,final_test_bonus,300,True
NaturalVideo,v975619,408,oracle,300,True
NaturalVideo,v042505,279,final_test_bonus,300,True
NaturalVideo,v661005,139,final_test_main,300,True
NaturalVideo,v860674,652,train,300,True
NaturalVideo,v661005,76,live_test_main,300,True
GaussianDot,v247654,542,final_test_bonus,315,True
NaturalImages,v484546,696,train,313,True
NaturalVideo,v911192,641,final_test_bonus,300,True
GaussianDot,v885899,97,final_test_bonus,315,True
NaturalVideo,v661005,28,train,300,True
NaturalVideo,v359383,360,train,300,True
NaturalVideo,v194362,334,train,300,True
NaturalVideo,v729085,529,oracle,300,True
GaussianDot,v247654,22,train,315,True
PinkNoise,v789249,236,train,324,True
PinkNoise,v035085,203,live_test_main,324,True
NaturalVideo,v929537,157,train,300,True
NaturalVideo,v311093,610,train,300,True
NaturalVideo,v697095,163,train,300,True
NaturalVideo,v008487,100,train,300,True
NaturalVideo,v631020,496,train,300,True
NaturalImages,v565001,668,train,403,False
NaturalVideo,v794172,288,train,300,True
PinkNoise,v789249,283,final_test_bonus,324,True
NaturalVideo,v530602,575,live_test_main,300,True
NaturalVideo,v571623,69,train,300,True
NaturalVideo,v135995,118,final_test_bonus,300,True
NaturalVideo,v188855,98,final_test_bonus,300,True
NaturalVideo,v190525,469,oracle,300,True
GaussianDot,v124874,182,train,315,True
NaturalVideo,v194362,309,train,300,True
NaturalVideo,v284396,66,train,300,True
NaturalVideo,v858371,231,train,300,True
NaturalVideo,v194362,70,final_test_bonus,300,True
NaturalVideo,v613803,266,final_test_bonus,300,True
GaussianDot,v247654,373,train,315,True
NaturalVideo,v359383,313,train,300,True
NaturalVideo,v101553,284,train,300,True
NaturalVideo,v631075,644,train,300,True
NaturalVideo,v805330,659,train,300,True
NaturalVideo,v911192,13,train,300,True
NaturalVideo,v222656,616,train,300,True
GaussianDot,v450559,421,live_test_main,315,True
NaturalVideo,v913604,267,train,300,True
NaturalVideo,v152277,545,train,300,True
NaturalVideo,v123095,538,train,300,True
NaturalVideo,v165838,367,live_test_main,300,True
NaturalVideo,v094769,332,final_test_bonus,300,True
NaturalImages,v683710,710,train,319,True
NaturalVideo,v117142,229,oracle,300,True
NaturalVideo,v318253,116,train,300,True
NaturalVideo,v859466,485,train,300,True
NaturalVideo,v757870,474,final_test_bonus,300,True
NaturalVideo,v694273,601,final_test_bonus,300,True
PinkNoise,v035085,612,final_test_main,324,True
NaturalVideo,v956399,300,final_test_main,300,True
NaturalImages,v874315,719,train,305,True
NaturalImages,v062658,662,train,326,True
NaturalVideo,v729085,599,train,300,True
NaturalVideo,v216844,262,train,300,True
NaturalVideo,v820636,326,oracle,300,True
NaturalVideo,v729085,20,train,300,True
NaturalVideo,v661005,539,train,300,True
GaussianDot,v247654,51,train,315,True
NaturalVideo,v722238,331,oracle,300,True
NaturalVideo,v911192,481,final_test_bonus,300,True
NaturalVideo,v919728,387,train,300,True
NaturalVideo,v933273,280,train,300,True
NaturalVideo,v858371,570,train,300,True
NaturalVideo,v087886,171,final_test_bonus,300,True
NaturalVideo,v661005,642,final_test_bonus,300,True
NaturalVideo,v548202,40,oracle,300,True
NaturalVideo,v482709,573,live_test_main,300,True
NaturalVideo,v687648,450,train,300,True
NaturalVideo,v929537,86,train,300,True
NaturalVideo,v359383,101,final_test_bonus,300,True
PinkNoise,v687202,247,train,324,True
NaturalVideo,v192785,396,train,300,True
NaturalImages,v484546,706,final_test_bonus,313,True
PinkNoise,v262991,121,train,324,True
NaturalVideo,v181753,204,oracle,300,True
NaturalVideo,v729085,75,train,300,True
NaturalVideo,v250410,52,train,300,True
GaussianDot,v124874,111,train,315,True
NaturalVideo,v518179,234,final_test_main,300,True
PinkNoise,v078527,253,oracle,324,True
PinkNoise,v801625,428,train,324,True
GaussianDot,v560015,546,train,315,True
NaturalVideo,v240939,114,oracle,300,True
NaturalVideo,v853634,502,live_test_main,300,True
NaturalVideo,v412660,416,live_test_main,300,True
NaturalVideo,v095247,632,train,300,True
NaturalVideo,v307886,17,train,300,True
NaturalVideo,v416794,635,final_test_main,300,True
NaturalVideo,v313888,621,train,300,True
GaussianDot,v885899,643,final_test_bonus,315,True
NaturalVideo,v159403,417,live_test_main,300,True
NaturalVideo,v810460,84,train,300,True
NaturalVideo,v661005,222,train,300,True
NaturalVideo,v158398,606,train,300,True
NaturalVideo,v929537,6,train,300,True
NaturalVideo,v082249,188,train,300,True
NaturalVideo,v783789,605,train,300,True
NaturalVideo,v919728,432,train,300,True
NaturalVideo,v851441,62,live_test_main,300,True
NaturalVideo,v193130,431,train,300,True
NaturalVideo,v114967,517,live_test_main,300,True
NaturalVideo,v203049,447,train,300,True
NaturalVideo,v152277,569,train,300,True
NaturalVideo,v911192,31,train,300,True
GaussianDot,v885899,319,train,315,True
NaturalVideo,v906154,362,oracle,300,True
NaturalImages,v062658,674,oracle,326,True
NaturalVideo,v922993,395,train,300,True
GaussianDot,v247654,151,train,315,True
NaturalVideo,v515099,336,train,300,True
NaturalVideo,v851441,277,oracle,300,True
NaturalVideo,v851441,446,train,300,True
NaturalVideo,v969015,294,train,300,True
NaturalVideo,v840955,376,train,300,True
PinkNoise,v687202,620,train,324,True
NaturalVideo,v230094,205,train,300,True
NaturalVideo,v737065,457,final_test_bonus,300,True
NaturalVideo,v325346,160,oracle,300,True
NaturalVideo,v424672,164,final_test_bonus,300,True
NaturalVideo,v880357,90,final_test_bonus,300,True
NaturalVideo,v194362,537,final_test_bonus,300,True
NaturalVideo,v359383,372,train,300,True
NaturalVideo,v164863,323,final_test_main,300,True
NaturalVideo,v070690,32,oracle,300,True
NaturalVideo,v007696,96,train,300,True
NaturalVideo,v152277,519,train,300,True
GaussianDot,v450559,577,train,315,True
NaturalVideo,v135995,449,train,300,True
NaturalVideo,v851441,206,train,300,True
NaturalVideo,v911192,223,train,300,True
NaturalVideo,v801675,611,final_test_main,300,True
NaturalVideo,v152277,304,train,300,True
NaturalVideo,v240939,487,oracle,300,True
NaturalVideo,v946526,287,final_test_bonus,300,True
NaturalVideo,v611238,130,oracle,300,True
NaturalVideo,v631075,595,oracle,300,True
NaturalVideo,v130381,161,final_test_main,300,True
GaussianDot,v450559,145,train,315,True
NaturalImages,v089720,688,final_test_main,310,True
NaturalVideo,v851441,23,train,300,True
NaturalVideo,v333085,259,train,300,True
NaturalVideo,v959748,503,train,300,True
PinkNoise,v035085,154,train,324,True
NaturalVideo,v980570,299,train,300,True
NaturalVideo,v240939,342,train,300,True
PinkNoise,v789249,482,final_test_bonus,324,True
NaturalVideo,v508147,403,train,300,True
NaturalVideo,v967131,193,train,300,True
NaturalVideo,v038465,463,train,300,True
NaturalVideo,v918543,64,final_test_bonus,300,True
NaturalVideo,v542546,228,train,300,True
NaturalVideo,v729085,631,live_test_main,300,True
NaturalVideo,v438002,200,train,300,True
NaturalVideo,v341097,224,train,300,True
NaturalVideo,v354199,104,train,300,True
GaussianDot,v001927,10,final_test_bonus,315,True
NaturalVideo,v379315,210,train,300,True
NaturalVideo,v579266,338,final_test_bonus,300,True
NaturalVideo,v670754,58,train,300,True
NaturalVideo,v668200,384,final_test_main,300,True
NaturalVideo,v687648,617,train,300,True
NaturalVideo,v891923,603,train,300,True
PinkNoise,v035085,275,train,324,True
NaturalVideo,v858371,418,live_test_main,300,True
NaturalVideo,v858371,149,train,300,True
GaussianDot,v450559,235,train,315,True
NaturalVideo,v858371,131,final_test_bonus,300,True
NaturalVideo,v509084,127,train,300,True
NaturalVideo,v661005,99,oracle,300,True
NaturalImages,v683710,682,train,319,True
NaturalVideo,v723577,513,final_test_main,300,True
NaturalVideo,v880437,356,train,300,True
NaturalVideo,v325538,656,final_test_bonus,300,True
NaturalVideo,v152277,107,final_test_bonus,300,True
NaturalVideo,v612504,634,train,300,True
NaturalVideo,v164132,407,train,300,True
NaturalVideo,v359383,212,train,300,True
NaturalVideo,v687648,246,oracle,300,True
NaturalVideo,v359383,298,live_test_main,300,True
NaturalVideo,v587900,37,final_test_bonus,300,True
NaturalVideo,v579266,4,final_test_bonus,300,True
NaturalVideo,v152277,201,train,300,True
GaussianDot,v885899,256,train,315,True
NaturalVideo,v911192,655,train,300,True
NaturalImages,v683710,690,final_test_main,319,True
NaturalVideo,v857446,654,live_test_main,300,True
GaussianDot,v885899,276,train,315,True
NaturalVideo,v407974,129,train,300,True
NaturalVideo,v687648,303,live_test_main,300,True
NaturalVideo,v312472,492,train,300,True
PinkNoise,v801625,547,train,324,True
NaturalVideo,v919728,173,oracle,300,True
NaturalVideo,v315252,523,train,300,True
NaturalVideo,v983662,596,final_test_bonus,300,True
NaturalVideo,v765305,85,live_test_main,300,True
NaturalVideo,v299165,281,final_test_main,300,True
NaturalVideo,v919728,29,train,300,True
NaturalVideo,v217896,625,train,300,True
NaturalImages,v484546,694,train,313,True
NaturalVideo,v242278,525,train,300,True
NaturalVideo,v729085,648,final_test_bonus,300,True
NaturalImages,v683710,712,train,319,True
NaturalVideo,v223425,381,train,300,True
GaussianDot,v560015,144,final_test_main,315,True
NaturalVideo,v631020,423,train,300,True
NaturalVideo,v509625,509,train,300,True
NaturalVideo,v198853,73,live_test_main,300,True
NaturalImages,v360898,715,train,313,True
NaturalVideo,v631020,504,train,300,True
NaturalVideo,v005009,500,train,300,True
NaturalVideo,v803838,368,final_test_bonus,300,True
PinkNoise,v801625,549,oracle,324,True
NaturalVideo,v935131,459,live_test_main,300,True
NaturalVideo,v687648,581,oracle,300,True
NaturalVideo,v911586,7,train,300,True
NaturalImages,v683710,670,live_test_main,321,True
NaturalVideo,v111605,555,train,300,True
PinkNoise,v078527,318,train,324,True
NaturalVideo,v508932,591,oracle,300,True
NaturalImages,v062658,713,train,326,True
NaturalVideo,v040597,226,final_test_bonus,300,True
NaturalVideo,v135995,153,final_test_main,300,True
NaturalVideo,v174640,566,final_test_bonus,300,True
NaturalVideo,v777919,528,train,300,True
NaturalVideo,v967131,89,train,300,True
NaturalVideo,v968674,580,train,300,True
GaussianDot,v124874,564,final_test_main,315,True
NaturalVideo,v350778,398,final_test_bonus,300,True
NaturalVideo,v905681,103,oracle,300,True
NaturalVideo,v579266,263,final_test_bonus,300,True
NaturalVideo,v260487,488,train,300,True
NaturalVideo,v631075,133,live_test_main,300,True
NaturalVideo,v920124,108,final_test_main,300,True
NaturalVideo,v482709,295,train,300,True
NaturalVideo,v001438,286,final_test_bonus,300,True
NaturalVideo,v359383,211,train,300,True
NaturalVideo,v912170,462,train,300,True
GaussianDot,v124874,600,train,315,True
PinkNoise,v078527,296,final_test_bonus,324,True
GaussianDot,v560015,404,final_test_bonus,315,True
NaturalImages,v062658,669,train,326,True
GaussianDot,v247654,388,oracle,315,True
NaturalVideo,v729085,109,final_test_bonus,300,True
NaturalImages,v874315,689,train,305,True
NaturalImages,v360898,707,final_test_bonus,312,True
NaturalImages,v360898,697,train,313,True
NaturalVideo,v330663,516,train,300,True
GaussianDot,v885899,128,train,315,True
NaturalVideo,v338355,53,train,300,True
NaturalVideo,v416296,438,oracle,300,True
NaturalVideo,v060431,491,final_test_bonus,300,True
NaturalVideo,v189632,140,train,300,True
NaturalVideo,v631075,530,train,300,True
NaturalVideo,v621697,30,train,300,True
NaturalVideo,v655639,460,train,300,True
NaturalVideo,v482709,82,train,300,True
NaturalVideo,v506636,379,train,300,True
NaturalVideo,v197705,370,train,300,True
PinkNoise,v262991,165,train,324,True
NaturalVideo,v661005,225,train,300,True
NaturalVideo,v631075,184,final_test_bonus,300,True
NaturalVideo,v193921,490,train,300,True
NaturalImages,v089720,677,train,310,True
NaturalVideo,v967131,273,train,300,True
PinkNoise,v789249,249,final_test_main,324,True
GaussianDot,v560015,448,oracle,315,True
NaturalVideo,v133776,506,train,300,True
NaturalVideo,v687648,534,train,300,True
NaturalImages,v484546,664,train,313,True
NaturalVideo,v485774,597,train,300,True
PinkNoise,v078527,593,train,324,True
PinkNoise,v262991,615,live_test_main,324,True
PinkNoise,v262991,197,final_test_bonus,324,True
NaturalVideo,v618363,289,train,300,True
NaturalVideo,v138033,480,final_test_main,300,True
NaturalVideo,v166197,56,live_test_main,300,True
NaturalImages,v360898,695,live_test_main,312,True
NaturalVideo,v482709,189,train,300,True
NaturalVideo,v919728,36,final_test_bonus,300,True
NaturalVideo,v765129,274,final_test_main,300,True
NaturalVideo,v298231,213,train,300,True
NaturalVideo,v861888,554,train,300,True
PinkNoise,v801625,493,oracle,324,True
NaturalVideo,v827974,363,train,300,True
NaturalVideo,v929537,159,final_test_main,300,True
NaturalImages,v874315,685,final_test_bonus,306,True
PinkNoise,v801625,557,train,324,True
NaturalVideo,v135995,9,final_test_bonus,300,True
NaturalVideo,v628890,88,train,300,True
NaturalVideo,v531619,471,live_test_main,300,True
NaturalVideo,v544010,245,final_test_main,300,True
NaturalVideo,v482709,470,final_test_bonus,300,True
NaturalVideo,v044080,524,final_test_bonus,300,True
NaturalVideo,v045627,207,live_test_main,300,True
NaturalVideo,v586499,640,final_test_bonus,300,True
NaturalVideo,v911192,45,train,300,True
PinkNoise,v078527,609,train,324,True
NaturalVideo,v595681,307,oracle,300,True
NaturalVideo,v240939,102,train,300,True
NaturalVideo,v967131,353,train,300,True
GaussianDot,v001927,533,train,315,True
PinkNoise,v801625,87,final_test_bonus,324,True
NaturalVideo,v122778,208,final_test_bonus,300,True
NaturalVideo,v104462,176,train,300,True
PinkNoise,v262991,63,train,324,True
NaturalVideo,v495307,216,live_test_main,300,True
NaturalVideo,v034111,271,train,300,True
NaturalVideo,v708623,578,train,300,True
NaturalVideo,v344077,254,train,300,True
NaturalVideo,v521604,543,final_test_bonus,300,True
NaturalVideo,v579266,526,train,300,True
NaturalVideo,v598433,507,train,300,True
NaturalVideo,v561381,364,train,300,True
NaturalVideo,v941408,306,train,300,True
NaturalVideo,v929537,170,final_test_main,300,True
NaturalVideo,v847530,651,live_test_main,300,True
NaturalVideo,v012275,242,final_test_main,300,True
NaturalVideo,v879043,125,live_test_main,300,True
NaturalVideo,v328442,649,live_test_main,300,True
GaussianDot,v885899,2,oracle,315,True
NaturalVideo,v790095,535,train,300,True
NaturalVideo,v588370,350,train,300,True
NaturalVideo,v070954,521,final_test_bonus,300,True
NaturalVideo,v832914,532,train,300,True
NaturalVideo,v152277,391,train,300,True
NaturalVideo,v135995,221,train,300,True
NaturalVideo,v518380,185,final_test_main,300,True
NaturalVideo,v858371,440,train,300,True
NaturalVideo,v223240,585,train,300,True
NaturalVideo,v240939,439,train,300,True
NaturalVideo,v056182,68,train,300,True
NaturalVideo,v199799,358,final_test_main,300,True
NaturalVideo,v135995,48,train,300,True
NaturalVideo,v450734,382,train,300,True
NaturalVideo,v608861,150,final_test_bonus,300,True
NaturalVideo,v557701,647,train,300,True
NaturalVideo,v797796,194,train,300,True
NaturalVideo,v911192,67,train,300,True
NaturalVideo,v470479,628,final_test_bonus,300,True
GaussianDot,v124874,540,train,315,True
NaturalVideo,v851441,361,live_test_main,300,True
GaussianDot,v247654,255,train,315,True
NaturalVideo,v063574,512,train,300,True
NaturalVideo,v061799,341,final_test_bonus,300,True
NaturalVideo,v100988,424,final_test_main,300,True
PinkNoise,v801625,371,final_test_bonus,324,True
NaturalVideo,v310014,357,train,300,True
NaturalVideo,v327540,456,final_test_bonus,300,True
NaturalVideo,v919728,389,train,300,True
NaturalVideo,v793225,251,live_test_main,300,True
NaturalVideo,v716450,50,train,300,True
GaussianDot,v560015,477,train,315,True
NaturalVideo,v388017,315,train,300,True
GaussianDot,v560015,272,train,315,True
NaturalVideo,v911192,425,final_test_bonus,300,True
PinkNoise,v801625,162,train,324,True
NaturalVideo,v754602,576,train,300,True
PinkNoise,v078527,556,final_test_bonus,324,True
NaturalVideo,v454514,134,live_test_main,300,True
NaturalVideo,v618549,411,final_test_bonus,300,True
NaturalVideo,v818243,91,final_test_bonus,300,True
NaturalVideo,v765666,172,train,300,True
GaussianDot,v247654,239,final_test_main,315,True
NaturalVideo,v070684,155,train,300,True
NaturalVideo,v944472,366,train,300,True
NaturalVideo,v693809,81,final_test_bonus,300,True
NaturalVideo,v906577,199,train,300,True
NaturalVideo,v851441,473,train,300,True
NaturalVideo,v838377,380,final_test_bonus,300,True
NaturalVideo,v553542,588,final_test_bonus,300,True
NaturalImages,v360898,701,train,313,True
NaturalVideo,v905610,335,train,300,True
NaturalImages,v484546,679,train,313,True
NaturalVideo,v338202,39,train,300,True
NaturalVideo,v750662,445,train,300,True
NaturalVideo,v631020,574,train,300,True
NaturalVideo,v008984,202,final_test_main,300,True
NaturalVideo,v194362,378,train,300,True
NaturalVideo,v929537,483,train,300,True
NaturalVideo,v955194,218,train,300,True
NaturalVideo,v545961,392,train,300,True
NaturalVideo,v353874,442,train,300,True
NaturalVideo,v580538,54,live_test_main,300,True
GaussianDot,v450559,302,train,315,True
NaturalVideo,v861328,72,train,300,True
NaturalVideo,v829277,264,final_test_main,300,True
NaturalVideo,v734107,124,final_test_main,300,True
NaturalVideo,v360024,592,final_test_bonus,300,True
NaturalVideo,v757190,126,live_test_main,300,True
