ID,coord_x,coord_y,coord_z,mean_activation,min_activation,max_activation,std_activation
81,-1293,-580,200,4.723937521695246,,,
82,-1304,-578,200,3.493423469363272,,,
83,-1259,-572,200,3.70985777940077,,,
84,-1264,-582,200,4.5551325738877555,,,
85,-1222,-571,200,9.047896539354939,,,
86,-1239,-595,200,16.51627628846669,,,
88,-1193,-587,200,14.999254682470404,,,
89,-1183,-588,200,6.986286144394169,,,
90,-1151,-591,200,3.0458349757189502,,,
91,-1151,-574,200,1.9563606871140173,,,
92,-1096,-585,200,1.4596525184014784,,,
93,-1066,-577,200,1.3802044658121582,,,
94,-1042,-586,200,1.5964322364220949,,,
96,-955,-583,200,7.218046123600163,,,
97,-959,-589,200,5.078727811690218,,,
99,-906,-598,200,1.2389653888339738,,,
101,-866,-583,200,1.2424901173606284,,,
102,-849,-577,200,1.4640797759211828,,,
104,-1377,-540,200,2.3979253479416314,,,
105,-1395,-556,200,2.7011802527947912,,,
106,-1339,-546,200,3.102926334579746,,,
108,-1295,-559,200,4.4260986931530075,,,
109,-1270,-555,200,3.7592425695698135,,,
110,-1252,-562,200,5.353180669785482,,,
111,-1233,-540,200,10.04328503577201,,,
112,-1218,-541,200,6.938700404840652,,,
113,-1180,-555,200,4.990533223383965,,,
115,-1126,-557,200,1.5728618474238634,,,
117,-1074,-540,200,2.4501508953307964,,,
118,-1050,-542,200,2.3363395031011036,,,
119,-1055,-557,200,1.524162903540258,,,
120,-1021,-534,200,16.988713448419254,,,
121,-1030,-551,200,20.357995664256052,,,
122,-1005,-538,200,9.017286571307066,,,
123,-948,-543,200,6.950629134556901,,,
124,-969,-540,200,3.451993185018194,,,
125,-928,-539,200,3.7801100190869303,,,
126,-902,-540,200,1.4203134921654572,,,
127,-863,-538,200,0.7996467869928953,,,
128,-799,-539,200,3.347930730086363,,,
129,-1400,-497,200,1.1716646042498897,,,
130,-1377,-511,200,0.8991089939480251,,,
131,-1356,-484,200,1.1677372967213222,,,
132,-1349,-530,200,1.1092825958589134,,,
133,-1312,-526,200,2.6128577254632446,,,
134,-1305,-509,200,2.781460365117568,,,
135,-1278,-509,200,7.363060176897287,,,
136,-1243,-519,200,5.803860436861877,,,
137,-1196,-486,200,1.3849345909035085,,,
138,-1215,-497,200,2.235596589718621,,,
139,-1148,-515,200,1.037196718934171,,,
141,-1116,-505,200,1.551740438077909,,,
142,-1051,-497,200,4.414850963396917,,,
143,-1069,-491,200,2.5536021043664574,,,
144,-1064,-515,200,1.876248787332582,,,
145,-1033,-508,200,2.170628479519578,,,
146,-1029,-523,200,5.056584695910432,,,
147,-1034,-500,200,3.3511327363085455,,,
148,-952,-507,200,9.611988074948016,,,
150,-912,-506,200,0.93165381236558,,,
151,-860,-495,200,2.0731158613466296,,,
152,-873,-501,200,1.2917746136868251,,,
153,-848,-484,200,1.1437638245123265,,,
154,-1386,-460,200,1.0134537262243188,,,
155,-1352,-455,200,2.046243103006634,,,
156,-1345,-470,200,1.8433102193790751,,,
157,-1314,-462,200,8.465697038965244,,,
158,-1296,-475,200,2.625597653552523,,,
159,-1265,-466,200,13.089176027921033,,,
160,-1275,-486,200,2.8572310738870206,,,
161,-1269,-478,200,2.01130083024138,,,
162,-1198,-471,200,1.1848808928964445,,,
163,-1149,-471,200,1.120621327238338,,,
164,-1115,-463,200,1.2735788390615168,,,
166,-1125,-478,200,1.011953904139198,,,
167,-1063,-478,200,2.9157124722502092,,,
168,-1068,-467,200,2.7546975410714576,,,
169,-989,-473,200,3.1750581142171646,,,
170,-984,-482,200,2.514781364804224,,,
171,-949,-470,200,2.737594771120254,,,
172,-942,-465,200,2.0416494227318416,,,
173,-905,-464,200,1.0376982223779025,,,
174,-920,-486,200,0.9937235421956354,,,
175,-874,-454,200,0.9553515513631676,,,
177,-798,-474,200,2.3615712720476854,,,
178,-1387,-412,200,0.9049556454435004,,,
179,-1347,-417,200,1.056685957910173,,,
180,-1343,-440,200,1.0079836604929386,,,
181,-1328,-426,200,0.9729949218467877,,,
182,-1316,-432,200,1.677710562292272,,,
183,-1291,-445,200,1.2547579219592475,,,
184,-1239,-413,200,0.8693922899079307,,,
185,-1194,-417,200,1.8058055319285609,,,
186,-1210,-405,200,0.7708405279173723,,,
187,-1144,-423,200,1.4016173331275135,,,
188,-1156,-434,200,2.4278163841164484,,,
189,-1099,-421,200,2.928272426576816,,,
190,-1081,-429,200,3.9800902051212796,,,
191,-1039,-426,200,10.880450430945109,,,
192,-983,-419,200,3.2608314969392094,,,
193,-999,-428,200,3.78513760674103,,,
194,-959,-419,200,3.310267825448853,,,
195,-940,-425,200,1.1489401404359139,,,
196,-955,-424,200,1.8036925546511904,,,
197,-911,-428,200,1.2155588863113032,,,
198,-918,-412,200,1.0270365925773384,,,
199,-856,-431,200,2.1916589849889747,,,
201,-801,-425,200,2.9250700959190743,,,
202,-1382,-386,200,2.3177223148246764,,,
203,-1378,-399,200,0.9239904214698008,,,
204,-1367,-396,200,0.8926420775321748,,,
205,-1356,-384,200,1.37852061575119,,,
206,-1337,-393,200,1.654803487698086,,,
207,-1347,-397,200,1.1939752347857648,,,
208,-1297,-379,200,0.9144376715506068,,,
209,-1263,-379,200,1.0254445024775172,,,
210,-1221,-365,200,0.9635581383953444,,,
211,-1220,-393,200,0.887559599474628,,,
212,-1195,-375,200,1.2866031159382485,,,
213,-1104,-381,200,9.274415141015933,,,
214,-1066,-390,200,15.139760827429502,,,
215,-1033,-400,200,4.361039320250512,,,
216,-983,-380,200,3.322996016431767,,,
217,-989,-389,200,3.0786098956093477,,,
218,-948,-387,200,2.0975015786008213,,,
219,-970,-375,200,1.6876467646459765,,,
221,-892,-399,200,0.9942834173032405,,,
222,-839,-393,200,2.823965082268387,,,
223,-795,-388,200,6.500572243543144,,,
224,-1336,-334,200,1.3430665455446753,,,
225,-1301,-355,200,1.3261232055491925,,,
226,-1275,-335,200,1.1677879475142992,,,
227,-1265,-347,200,0.8674137687864178,,,
228,-1247,-325,200,1.0182949877745846,,,
229,-1224,-337,200,1.2041618271645622,,,
230,-1213,-351,200,1.1615881020064327,,,
231,-1238,-354,200,1.258285912978793,,,
232,-1184,-344,200,4.892661489098132,,,
233,-1160,-346,200,6.1830837571972195,,,
234,-1156,-335,200,4.568719400407247,,,
235,-1113,-353,200,6.796797162663412,,,
236,-1074,-351,200,6.130702995252331,,,
237,-1058,-327,200,4.458440147001167,,,
238,-1042,-342,200,9.526242035129073,,,
239,-1036,-358,200,5.808333290973225,,,
240,-1023,-350,200,2.6746169205266472,,,
241,-977,-354,200,5.641882742948843,,,
242,-995,-336,200,6.271281511844419,,,
243,-999,-351,200,2.8446166013759844,,,
245,-944,-352,200,6.103707113066467,,,
247,-901,-333,200,3.024053665821291,,,
248,-907,-349,200,2.0299774013088188,,,
249,-874,-334,200,2.0755989704045428,,,
250,-868,-351,200,2.3664352562676996,,,
251,-840,-355,200,3.0640108364754393,,,
253,-795,-340,200,2.2246669132263506,,,
254,-809,-339,200,1.884036125412887,,,
255,-1371,-313,200,0.8569997499333296,,,
256,-1395,-316,200,1.1671433274128267,,,
257,-1357,-289,200,1.0481668693816235,,,
259,-1276,-290,200,2.539821521535,,,
260,-1259,-282,200,1.224146397408837,,,
261,-1252,-297,200,1.1240868313724623,,,
262,-1230,-294,200,1.3383476680724333,,,
263,-1225,-310,200,1.054839638095979,,,
264,-1217,-313,200,1.8722691374151137,,,
265,-1165,-313,200,2.081001053868257,,,
266,-1156,-313,200,5.2112875243845025,,,
267,-1157,-321,200,5.119661041772261,,,
268,-1135,-319,200,2.9784215810371095,,,
269,-1108,-300,200,6.004390650208706,,,
270,-1078,-319,200,6.241240423069733,,,
271,-1028,-296,200,5.918516592368791,,,
272,-1041,-284,200,4.13293712300413,,,
273,-983,-296,200,7.004193884271346,,,
274,-993,-312,200,4.098015409910249,,,
276,-958,-288,200,5.453677444176614,,,
278,-913,-306,200,3.0623118958427167,,,
280,-849,-325,200,1.8413116325561447,,,
281,-806,-304,200,1.38286667069076,,,
282,-797,-304,200,1.6856844848698465,,,
283,-1402,-264,200,1.5450108774909772,,,
284,-1403,-277,200,1.4386695520907842,,,
285,-1387,-257,200,1.17730191190032,,,
286,-1346,-271,200,1.4920911645817914,,,
287,-1271,-263,200,1.8767423774197853,,,
288,-1285,-266,200,2.354390618612221,,,
289,-1237,-249,200,1.9976235217628753,,,
290,-1223,-250,200,1.2936377256212743,,,
292,-1189,-254,200,1.0986691847248375,,,
293,-1145,-272,200,2.4091711359878083,,,
295,-1138,-253,200,0.8717422681471054,,,
296,-1117,-276,200,2.912533819962836,,,
297,-1105,-259,200,2.115195693780681,,,
298,-1060,-248,200,2.7988704538982017,,,
299,-1030,-254,200,11.196024745823962,,,
300,-977,-251,200,8.285376234701117,,,
301,-986,-246,200,6.1240872747810275,,,
302,-959,-266,200,11.502945866779196,,,
303,-950,-263,200,6.445792386306804,,,
304,-909,-267,200,9.496815120175734,,,
305,-916,-252,200,11.844682218086158,,,
306,-902,-260,200,6.670378179286379,,,
307,-864,-269,200,15.1799448842412,,,
308,-858,-279,200,4.958353690467334,,,
311,-828,-275,200,2.8025854082902937,,,
312,-828,-262,200,3.1757313072453472,,,
313,-1390,-237,200,1.5182236422998832,,,
314,-1372,-231,200,1.8394893469492513,,,
315,-1372,-209,200,1.7556546791480616,,,
316,-1345,-223,200,2.166533462059897,,,
317,-1347,-234,200,1.7078114492040073,,,
318,-1318,-226,200,3.2994502773036674,,,
319,-1267,-213,200,6.245296927174568,,,
320,-1233,-217,200,13.236406172440105,,,
321,-1220,-216,200,4.155262948569592,,,
322,-1232,-231,200,2.4449970740838447,,,
323,-1193,-211,200,2.1056881761162862,,,
324,-1204,-247,200,1.3554179070695849,,,
325,-1162,-228,200,1.7529884292649969,,,
326,-1151,-221,200,1.02203839146075,,,
328,-1065,-214,200,4.2173615004027045,,,
329,-1082,-241,200,2.8499837058734157,,,
330,-1042,-228,200,11.180698446889249,,,
331,-1018,-233,200,8.988365748575283,,,
332,-1026,-208,200,3.4523920110255544,,,
333,-1034,-240,200,5.106010519781694,,,
334,-992,-217,200,20.726456305009783,,,
335,-986,-227,200,5.854824660217143,,,
336,-1004,-237,200,7.958022862542284,,,
337,-944,-223,200,13.29177703149437,,,
339,-892,-231,200,4.538901808250333,,,
340,-864,-213,200,5.598161481338379,,,
341,-866,-233,200,7.608706309167372,,,
343,-843,-211,200,3.713703021574157,,,
344,-846,-229,200,4.044465115675851,,,
345,-828,-224,200,4.174634822518087,,,
346,-1377,-196,200,1.5710003500086915,,,
347,-1400,-164,200,2.0427113219426087,,,
348,-1374,-177,200,1.271762151962826,,,
349,-1393,-199,200,1.3904609869626678,,,
350,-1315,-175,200,3.0310346264406327,,,
351,-1260,-177,200,3.3226173231489793,,,
352,-1272,-195,200,13.290650514329473,,,
353,-1228,-178,200,7.736304261127781,,,
354,-1230,-198,200,4.036186667090842,,,
355,-1182,-188,200,3.227650760048332,,,
356,-1202,-185,200,1.9108015372239153,,,
357,-1110,-183,200,2.2030827255405003,,,
358,-1096,-178,200,1.249047579143745,,,
359,-1066,-177,200,5.333887838378755,,,
360,-1071,-201,200,3.2886638137399724,,,
361,-1020,-194,200,8.448850381424597,,,
362,-1029,-189,200,8.621461484364989,,,
363,-978,-194,200,4.075561675187815,,,
364,-990,-194,200,5.517134345794136,,,
365,-1015,-187,200,12.951278207966123,,,
366,-950,-197,200,7.4126696122508,,,
367,-946,-178,200,10.578585968387163,,,
368,-920,-176,200,11.989443640571785,,,
369,-915,-198,200,4.082769908825077,,,
370,-865,-191,200,16.081870837267832,,,
371,-846,-186,200,6.392142611102044,,,
372,-809,-174,200,4.144470311656715,,,
373,-799,-187,200,3.7320591251888247,,,
374,-1384,-137,200,3.224279141558141,,,
375,-1408,-124,200,2.3103310513383897,,,
376,-1376,-135,200,2.6518737002108645,,,
377,-1347,-154,200,1.510082434809947,,,
378,-1304,-142,200,4.47827004869266,,,
379,-1314,-124,200,3.1692442853265854,,,
380,-1256,-148,200,2.278497482278526,,,
382,-1276,-149,200,1.7050476182826333,,,
383,-1256,-160,200,2.2310482232707627,,,
384,-1274,-122,200,2.0730463096074456,,,
385,-1227,-151,200,4.05270615758109,,,
386,-1158,-142,200,1.5906183524420188,,,
387,-1147,-134,200,1.3924281589238108,,,
388,-1123,-139,200,1.4756503596203459,,,
389,-1116,-152,200,1.336175920390789,,,
390,-1094,-136,200,2.0773063030618015,,,
391,-1075,-153,200,3.3599880788735232,,,
392,-1064,-140,200,2.898440898726947,,,
393,-1050,-146,200,2.6404080595942294,,,
394,-1022,-135,200,11.59449788819257,,,
395,-1005,-148,200,16.189281440237135,,,
398,-961,-134,200,8.191801617573946,,,
399,-962,-152,200,3.468944678841134,,,
400,-946,-139,200,3.5893800476448487,,,
401,-955,-125,200,5.253657148194234,,,
402,-904,-156,200,9.315789532814017,,,
403,-922,-142,200,8.41824104594096,,,
405,-854,-130,200,10.80398745401258,,,
407,-825,-130,200,4.871466847536213,,,
408,-1380,-116,200,1.6506997501696359,,,
409,-1225,-91,200,1.8747233883224195,,,
410,-1189,-87,200,2.276916795604596,,,
411,-1199,-106,200,1.5303122358582348,,,
412,-1137,-113,200,2.114830447019904,,,
413,-1151,-115,200,1.7603590559923437,,,
414,-1061,-102,200,5.302207916736779,,,
415,-978,-117,200,4.093242026354545,,,
416,-937,-115,200,10.893088538503617,,,
417,-913,-109,200,4.97227144219572,,,
418,-843,-111,200,5.141833816616728,,,
419,-796,-115,200,3.3846584246883555,,,
420,-1380,-70,200,5.799453337758812,,,
422,-1356,-78,200,3.9889050526090024,,,
424,-1237,-75,200,2.877103733442986,,,
428,-1073,-77,200,7.730614752587739,,,
429,-1034,-77,200,4.086472995377129,,,
430,-978,-83,200,11.74483431612598,,,
431,-953,-70,200,14.231474559975217,,,
433,-900,-73,200,7.729446666831939,,,
435,-863,-76,200,12.346794826894616,,,
437,-839,-83,200,6.661694992561297,,,
441,-1212,-638,200,10.91108263730172,,,
442,-817,-96,200,9.988134968775947,,,
443,-830,-94,200,8.405447191482585,,,
444,-827,-240,200,7.576100535086024,,,
445,-817,-126,200,11.141795051785161,,,
446,-1054,-91,200,15.582227647380543,,,
447,-835,-247,200,11.339435734201999,,,
448,-1083,-287,200,30.84566562017018,,,
449,-968,-600,200,4.5205831051822,,,
450,-1050,-292,200,9.757820821763442,,,
451,-1011,-570,200,6.995342252066951,,,
452,-1369,-286,200,1.5225162628843105,,,
453,-1210,-361,200,2.308628748326895,,,
454,-1135,-602,200,4.707897288030889,,,
455,-1133,-125,200,3.3524662718342806,,,
456,-803,-405,200,4.817199856067124,,,
457,-1092,-326,200,6.828773210920674,,,
458,-856,-203,200,7.731090651773767,,,
459,-1049,-157,200,8.127903762087566,,,
460,-1215,-602,200,5.7646724162295815,,,
461,-1005,-90,200,8.376283839561617,,,
462,-1329,-93,200,9.398185167279486,,,
463,-1008,-104,200,5.975634895493939,,,
464,-1135,-398,200,4.907394278399967,,,
465,-1010,-324,200,3.271605838188821,,,
466,-814,-529,200,2.9444268615500566,,,
467,-820,-368,200,3.271679030445014,,,
468,-824,-165,200,4.400552038911528,,,
469,-811,-566,200,2.44598183595368,,,
470,-1248,-86,200,3.6694002801204415,,,
471,-895,-99,200,5.44878487126584,,,
472,-1363,-326,200,1.824623958408901,,,
473,-973,-533,200,10.80487674808376,,,
474,-1170,-484,200,1.66708107103093,,,
475,-968,-80,200,24.3845117630384,,,
476,-1330,-214,200,6.69302001906557,,,
477,-1217,-168,200,3.1194265099603053,,,
478,-1373,-412,200,1.5381465733918596,,,
479,-1289,-109,200,6.87476262499821,,,
480,-1048,-357,200,4.489993047782898,,,
481,-893,-252,200,6.077892980123772,,,
482,-1209,-532,200,3.5000798076919484,,,
483,-926,-204,200,11.011402834384802,,,
484,-1090,-519,200,2.439873221462991,,,
485,-1212,-103,200,2.390750801068977,,,
486,-1015,-524,200,6.772931732753858,,,
487,-1334,-244,200,2.1902388725648967,,,
488,-932,-404,200,1.2996324036147697,,,
489,-1214,-91,200,3.488482983552977,,,
490,-934,-369,200,2.6317503815845633,,,
491,-1090,-641,200,1.5215755864058826,,,
492,-1283,-200,200,5.559155834222558,,,
495,-1174,-638,200,12.294735579977887,,,
496,-1249,-368,200,1.1424916701557286,,,
498,-1210,-443,200,1.1173761377534994,,,
499,-1365,-118,200,4.19954916805362,,,
501,-815,-445,200,1.5768958733915905,,,
503,-1131,-359,200,2.931639338752382,,,
504,-1291,-92,200,4.152462201887908,,,
505,-1290,-405,200,1.3685351941383375,,,
506,-1127,-436,200,4.292881045088859,,,
507,-1005,-491,200,3.8908045677085767,,,
509,-1091,-102,200,2.972793887121071,,,
510,-1138,-560,200,1.5578200385915906,,,
511,-834,-274,200,8.107867990017382,,,
512,-843,-130,200,34.10406356000687,,,
513,-941,-486,200,8.420259791595484,,,
515,-1241,-529,200,14.757584658955402,,,
516,-938,-560,200,3.7382050645788816,,,
518,-1244,-492,200,20.506465598682308,,,
519,-827,-564,200,2.7095660551555647,,,
520,-1097,-407,200,3.4228230128225334,,,
521,-886,-332,200,4.126480913485912,,,
522,-896,-117,200,14.439413792448782,,,
523,-1044,-414,200,30.05892523906087,,,
524,-1046,-249,200,4.327491396007253,,,
525,-1297,-611,200,10.577619293374374,,,
526,-1161,-363,200,4.195884722929487,,,
527,-1287,-494,200,5.684107779302291,,,
530,-814,-648,200,3.014079101022184,,,
531,-1181,-451,200,3.1880686397288036,,,
532,-1057,-436,200,7.01309054340381,,,
533,-1212,-120,200,2.375596356848756,,,
534,-1203,-237,200,4.556489444802592,,,
535,-803,-361,200,2.938490414314593,,,
536,-1291,-319,200,1.3249892845193918,,,
537,-849,-437,200,2.840907205109567,,,
538,-936,-130,200,5.6830408099393495,,,
539,-856,-331,200,2.8192239975546274,,,
540,-931,-246,200,7.398022194295556,,,
541,-969,-357,200,4.302791040343327,,,
543,-1336,-123,200,2.1004662775253147,,,
544,-898,-201,200,5.136645351065196,,,
545,-1338,-284,200,1.7866607730512523,,,
546,-1266,-199,200,8.351592217260627,,,
547,-842,-603,200,2.0805334394537702,,,
548,-1282,-249,200,1.9428029572243641,,,
550,-1137,-203,200,1.5594328230427466,,,
552,-1312,-334,200,1.9941621198426032,,,
553,-1027,-603,200,13.843156887304454,,,
554,-1364,-461,200,1.4784344473126656,,,
555,-1107,-486,200,2.8902429590698775,,,
556,-1331,-525,200,1.8608964675275046,,,
557,-937,-536,200,2.136190912911211,,,
559,-876,-86,200,20.034289647083376,,,
560,-864,-106,200,17.383775844750218,,,
561,-950,-167,200,36.557008673982374,,,
562,-1248,-187,200,12.858410437483627,,,
563,-1062,-85,200,16.11952137815335,,,
564,-1151,-289,200,10.121166550404904,,,
565,-866,-164,200,21.232632395986144,,,
567,-1128,-300,200,15.356479323771104,,,
568,-1132,-336,200,16.020691161679196,,,
569,-913,-123,200,21.857003881455235,,,
570,-908,-525,200,4.475939077069456,,,
571,-829,-177,200,9.459957103747806,,,
572,-817,-154,200,7.77261652659666,,,
573,-798,-206,200,5.392566423190952,,,
574,-1018,-87,200,5.980870841113419,,,
575,-1293,-515,200,14.696009381347219,,,
576,-928,-195,200,13.707418698816674,,,
577,-965,-236,200,22.53508818269048,,,
578,-1331,-663,200,3.708539746482263,,,
579,-812,-633,200,4.773202527703116,,,
580,-1022,-324,200,8.749798882582793,,,
582,-1369,-220,200,3.6405666564406345,,,
583,-1281,-565,200,9.429856567840798,,,
584,-1210,-73,200,8.64889726109204,,,
585,-889,-341,200,6.524961887807412,,,
586,-1173,-302,200,6.362854550389235,,,
587,-1094,-357,200,11.83598630009658,,,
588,-930,-267,200,14.448718760627193,,,
589,-1368,-545,200,3.1088959996599503,,,
590,-1316,-162,200,3.6877364251205504,,,
591,-971,-515,200,5.341929472119022,,,
592,-968,-272,200,10.85499240330208,,,
593,-1288,-675,200,4.382679906017682,,,
594,-1269,-607,200,8.76788861301837,,,
595,-1370,-588,200,9.92928938890247,,,
597,-1214,-507,200,4.242767741549691,,,
598,-795,-365,200,2.8445164942585763,,,
600,-813,-139,200,6.016637577107923,,,
601,-929,-561,200,5.514603500755832,,,
602,-994,-110,200,9.3824887185475,,,
603,-1180,-526,200,4.149054372844355,,,
604,-847,-272,200,7.645857742107452,,,
606,-971,-95,200,5.547188192572745,,,
607,-948,-320,200,4.164220364362739,,,
608,-1185,-320,200,5.428619556224471,,,
609,-960,-488,200,2.954900940007051,,,
611,-878,-125,200,8.218991651239863,,,
612,-984,-205,200,5.849210702048978,,,
613,-1291,-259,200,5.241264783969973,,,
614,-1000,-403,200,4.010304645221588,,,
615,-1294,-545,200,9.334914977360034,,,
616,-1251,-307,200,1.6398910788794863,,,
617,-1055,-417,200,10.489788595971174,,,
618,-1048,-185,200,4.462194849755064,,,
619,-979,-129,200,17.295879994857373,,,
620,-1030,-126,200,3.2486293159558812,,,
621,-1089,-113,200,4.52299677885111,,,
622,-853,-179,200,8.345938263794991,,,
623,-1210,-302,200,2.455635214934487,,,
624,-1091,-150,200,1.8917064416608471,,,
625,-829,-678,200,2.0066751050291236,,,
626,-1170,-382,200,4.537956242616196,,,
627,-814,-664,200,2.4919820998697526,,,
628,-883,-247,200,4.330889654218425,,,
629,-1035,-440,200,5.417187872827335,,,
630,-1008,-511,200,5.318497413359173,,,
631,-1134,-184,200,3.7636479969003434,,,
632,-1252,-585,200,9.943707909219402,,,
633,-1088,-311,200,5.155458300697182,,,
634,-1265,-366,200,1.9388680964563707,,,
635,-895,-179,200,11.679071819204003,,,
636,-1318,-360,200,1.7345903351549186,,,
637,-946,-280,200,13.787814502547855,,,
638,-829,-432,200,2.2943591600825792,,,
639,-1104,-201,200,3.7815878341841183,,,
640,-803,-128,200,5.30599782949521,,,
641,-1064,-404,200,4.258035425438478,,,
642,-972,-393,200,2.572982348539312,,,
643,-818,-629,200,2.7436135392894383,,,
644,-826,-467,200,2.41320364976787,,,
646,-1345,-106,200,8.155357170876119,,,
647,-1330,-113,200,3.990822274700552,,,
648,-1144,-490,200,2.3531658316987687,,,
649,-834,-514,200,2.613509375281583,,,
650,-1150,-83,200,2.4680446504670117,,,
651,-1401,-97,200,6.2216039900416575,,,
652,-1317,-604,200,4.403487901804003,,,
653,-972,-430,200,1.6996900991136443,,,
654,-1244,-590,200,21.062791942437407,,,
655,-1280,-89,200,6.419309260278809,,,
656,-1004,-391,200,4.246911685879418,,,
657,-1035,-170,200,6.032522390771979,,,
658,-1009,-217,200,7.568956115691292,,,
659,-1311,-564,200,3.922569883276157,,,
660,-804,-225,200,6.421670349918097,,,
661,-887,-388,200,1.7553010419360657,,,
662,-923,-400,200,1.484554008114148,,,
663,-1129,-381,200,3.2883078154363066,,,
664,-1166,-139,200,2.2473677140265487,,,
665,-921,-94,200,6.433319198188802,,,
666,-1008,-260,200,7.25194861380239,,,
667,-1336,-265,200,4.593830714725755,,,
668,-1158,-605,200,3.086724892313028,,,
669,-798,-638,200,4.62949271622125,,,
670,-1330,-302,200,1.465817044129441,,,
671,-1098,-225,200,11.681844322959396,,,
672,-855,-141,200,18.850067185966065,,,
673,-1016,-589,200,3.3120540235270934,,,
674,-1009,-552,200,5.412675053006978,,,
675,-1050,-271,200,3.5829212306614715,,,
676,-976,-456,200,2.811148833255741,,,
677,-975,-297,200,13.49703868954756,,,
678,-915,-80,200,6.196592943104057,,,
679,-1340,-371,200,2.7304323594351025,,,
680,-1214,-455,200,2.3488523727843162,,,
681,-892,-77,200,8.839938017198268,,,
682,-857,-297,200,10.004406726776683,,,
683,-1046,-308,200,4.275781457537304,,,
684,-1056,-460,200,3.7899509065296666,,,
685,-1220,-488,200,1.9057674460525327,,,
686,-1323,-183,200,4.001925111293897,,,
687,-1202,-92,200,1.620515006603581,,,
688,-811,-245,200,2.9504348606687776,,,
689,-1212,-549,200,4.653939410259708,,,
690,-947,-646,200,1.5542582591766991,,,
691,-1332,-345,200,2.415185584980924,,,
692,-1265,-319,200,2.213337422644256,,,
693,-1317,-210,200,5.523240024032646,,,
694,-1051,-450,200,2.6290505735822305,,,
695,-1208,-339,200,1.6165680966151146,,,
697,-1297,-246,200,1.8929045447970898,,,
698,-1196,-173,200,3.72926430820955,,,
699,-959,-563,200,5.641637238174121,,,
700,-1350,-361,200,1.5066271640357225,,,
701,-1152,-95,200,1.7473107761835862,,,
702,-1005,-74,200,7.87340580129578,,,
703,-1016,-579,200,8.380327781196229,,,
704,-1300,-127,200,2.950245374072103,,,
705,-919,-645,200,1.3897357047841568,,,
706,-927,-286,200,4.55114278489376,,,
707,-1246,-468,200,1.7239328472579427,,,
708,-1049,-575,200,1.3417297442247698,,,
709,-1245,-424,200,1.3578159868701145,,,
710,-1184,-289,200,1.788241483229563,,,
711,-845,-95,200,7.0916124278931845,,,
