,ID,coord_x,coord_y,coord_z,mean,std,median,min,max
67,76,-709,-620,275,3.8152968883514404,14.081192970275879,1.0913726100625354e-06,-2.5979753459637323e-08,420.62060546875
68,77,-679,-604,275,6.969202041625977,43.233848571777344,8.884131119657468e-08,-3.423175298777892e-09,1807.364990234375
69,78,-673,-616,275,7.709744453430176,32.766727447509766,6.250569413168705e-07,-1.8250027267185942e-08,1174.558837890625
70,79,-608,-609,275,14.259675025939941,59.630184173583984,1.159935550276714e-06,-4.526092922674252e-08,1582.74072265625
71,80,-558,-611,275,4.394067764282227,18.092500686645508,2.895145598813542e-07,-4.767653383197512e-09,763.7108764648438
72,81,-536,-618,275,2.943500280380249,19.376129150390625,3.3467802040831884e-07,-9.442128856562704e-09,1226.7542724609375
73,82,-518,-609,275,3.342883348464966,15.376969337463379,3.4060343523378833e-07,-7.27058369065503e-09,905.8556518554688
74,86,-1027,-548,275,1.1059238910675049,4.505787372589111,2.546010868798021e-08,-1.0244506354339933e-09,115.48214721679688
75,87,-1004,-552,275,1.3788726329803467,5.3282318115234375,4.750949926801695e-07,-9.696447200724378e-09,190.47982788085938
76,90,-931,-564,275,1.3532415628433228,5.32979679107666,9.484613627819272e-08,-2.3814703542512916e-09,178.9635009765625
77,91,-884,-571,275,1.3425675630569458,5.1346755027771,1.4326543862352992e-07,-4.04559408195837e-09,211.10240173339844
78,92,-879,-551,275,1.4450405836105347,5.112389087677002,2.7878746422516087e-08,-7.851290173555014e-10,142.69981384277344
79,93,-833,-577,275,1.8712522983551025,6.530350685119629,3.2435696084576193e-07,-8.955845842706367e-09,210.72215270996094
80,94,-787,-580,275,4.774901866912842,25.830678939819336,1.092143904202203e-07,-3.785554536506197e-09,912.7465209960938
81,95,-783,-561,275,2.3717188835144043,13.806615829467773,1.8713002702952508e-07,-7.456463890775922e-09,580.9769897460938
82,97,-766,-581,275,3.8279917240142822,22.419677734375,2.573628705704323e-07,-1.0558260932214125e-08,822.956298828125
83,98,-759,-567,275,4.116738796234131,24.977083206176758,5.467725259222789e-07,-2.2329700755108206e-08,1088.36572265625
84,99,-737,-560,275,4.699600696563721,27.863203048706055,7.100948664628959e-07,-2.0076720730344277e-08,1164.344970703125
85,100,-702,-559,275,3.098749876022339,21.46003532409668,4.264849451374175e-08,-1.7362957738242812e-09,1096.1771240234375
86,101,-705,-573,275,3.0703060626983643,19.669368743896484,1.881706737094646e-07,-5.398001601264468e-09,1048.0963134765625
87,102,-693,-584,275,5.230497360229492,36.888160705566406,1.5665614228055347e-07,-6.059591939333586e-09,1592.5467529296875
88,103,-680,-580,275,7.441370964050293,50.683250427246094,1.0217691226444003e-07,-4.482686222218035e-09,2094.1748046875
89,104,-691,-554,275,6.609495639801025,31.231204986572266,3.9361285075756314e-07,-1.6527362589613404e-08,1067.9638671875
90,105,-661,-574,275,4.3134446144104,16.241167068481445,2.610069316233421e-07,-6.015451248231329e-09,639.3578491210938
91,106,-641,-571,275,12.269954681396484,62.378562927246094,2.4347002636204707e-07,-1.1586342552050155e-08,2400.50390625
92,107,-611,-568,275,16.042421340942383,77.79717254638672,2.4417991539849027e-07,-1.1272415889607146e-08,2438.861572265625
93,108,-566,-575,275,16.176387786865234,77.15735626220703,1.4228605493826763e-07,-5.1057806871313005e-09,2022.400634765625
94,109,-574,-559,275,9.240093231201172,49.932373046875,1.3315000160218915e-06,-5.2342230105750787e-08,1770.8682861328125
95,110,-513,-564,275,7.946442604064941,36.60995101928711,4.708511482931499e-07,-1.0965459651401943e-08,1391.3565673828125
96,112,-447,-578,275,4.75738525390625,9.680899620056152,5.458431132865371e-06,-1.4551575944210526e-08,368.4820251464844
97,113,-1028,-517,275,3.1893868446350098,12.042365074157715,7.244005360007577e-07,-2.1102200875589006e-08,352.8515625
98,114,-1054,-517,275,1.7282074689865112,6.339446544647217,1.8538163715220435e-07,-3.980180629525876e-09,187.0681610107422
99,115,-1036,-529,275,1.8882570266723633,6.388474941253662,2.199513033929179e-07,-3.3643339225619684e-09,198.78164672851562
100,116,-1054,-506,275,1.5411709547042847,5.973307132720947,2.2351950690335798e-07,-4.151804233742951e-09,267.6096496582031
101,117,-1049,-526,275,1.199723720550537,4.177154541015625,8.17025807009486e-08,-1.519785297610099e-09,119.30562591552734
102,118,-1005,-517,275,3.0478198528289795,10.720039367675781,1.3757890826582297e-07,-2.6619793036530837e-09,485.7123718261719
103,119,-960,-527,275,7.479259967803955,27.787368774414062,1.9862538920278894e-06,-3.9991402189798464e-08,912.2781982421875
104,120,-923,-520,275,12.691301345825195,52.69205093383789,1.352009576294222e-06,-5.327762409024217e-08,1261.3084716796875
105,122,-872,-516,275,1.7244396209716797,7.490902900695801,1.407158407573661e-07,-3.767890444095201e-09,294.64666748046875
106,125,-791,-530,275,4.2783331871032715,24.642498016357422,9.25254752814908e-08,-4.202652004181573e-09,1182.0311279296875
107,126,-794,-520,275,1.5691399574279785,10.993157386779785,1.8971410042922798e-07,-8.019858555030623e-09,601.7974243164062
108,127,-748,-526,275,3.3581502437591553,22.80343246459961,4.865543132837047e-07,-1.296171348030839e-08,1353.947998046875
109,128,-722,-544,275,5.1385087966918945,25.1564884185791,6.746315079908527e-07,-2.115562303117713e-08,1398.131591796875
110,129,-670,-523,275,4.70736026763916,26.736764907836914,6.029925998518593e-07,-1.4748191112801123e-08,1192.0211181640625
111,131,-655,-549,275,3.4038097858428955,17.295364379882812,6.403537611276988e-08,-2.3393478265631984e-09,1117.0264892578125
112,132,-602,-524,275,6.830855846405029,22.63605308532715,5.972315761937352e-07,-1.569051022443091e-08,475.68072509765625
113,133,-558,-528,275,8.132105827331543,38.810646057128906,1.19296373668476e-06,-3.974886197966043e-08,1182.5274658203125
114,134,-554,-544,275,4.19036865234375,17.560413360595703,5.393375772655418e-07,-1.588267117824671e-08,1156.3443603515625
115,135,-456,-545,275,4.092566013336182,10.997843742370605,1.8034332072147663e-07,-2.6429911592629196e-09,220.48898315429688
116,136,-471,-540,275,4.915748119354248,15.373893737792969,1.7081441683330922e-06,-2.995365733227118e-08,442.1517028808594
117,138,-484,-538,275,3.2083256244659424,13.12198543548584,4.342689976510883e-07,-1.1395837162808675e-08,595.2271118164062
118,139,-1039,-485,275,3.1836652755737305,12.522701263427734,1.7430222669645445e-06,-3.41871633224855e-08,527.1949462890625
119,140,-1046,-475,275,4.439884185791016,21.778722763061523,2.1172563435811753e-07,-5.67661695427546e-09,696.36669921875
120,141,-1029,-483,275,6.331084728240967,24.37592124938965,1.088426301976142e-06,-3.4107394242255396e-08,625.0884399414062
121,142,-990,-490,275,8.080635070800781,30.55572509765625,3.461457936282386e-06,-7.941551416479342e-08,1233.8140869140625
122,144,-973,-488,275,6.9351420402526855,39.27961349487305,2.129386075466755e-06,-4.246792073558936e-08,2637.0888671875
123,145,-911,-483,275,10.37553882598877,44.18820571899414,1.1151363423778093e-06,-3.6589145935295164e-08,1187.8714599609375
124,146,-910,-491,275,5.904275417327881,33.61943054199219,1.0546003750278032e-06,-2.5825292127024113e-08,1343.2130126953125
125,147,-922,-478,275,7.611935615539551,36.4986572265625,2.424779381726694e-07,-5.814791759206628e-09,1950.5029296875
126,148,-905,-470,275,5.562545299530029,32.611572265625,8.920418395064189e-07,-2.0401810019166078e-08,1596.9715576171875
127,149,-867,-499,275,4.538613796234131,26.607423782348633,1.7546787489663984e-07,-5.502887479025276e-09,1000.4910278320312
128,150,-852,-490,275,3.4954304695129395,14.659491539001465,9.762405852598022e-07,-2.0577481052441726e-08,684.41455078125
129,151,-800,-481,275,3.260129451751709,10.035572052001953,3.216171364783804e-07,-5.467551744686716e-09,229.4183807373047
130,152,-787,-491,275,1.8232471942901611,7.633724689483643,5.156949214324413e-07,-1.2548173167203913e-08,330.9394836425781
131,153,-767,-496,275,7.289743900299072,28.94207191467285,1.5969358173606452e-06,-3.2978373809555706e-08,964.87939453125
132,154,-740,-475,275,5.0717620849609375,24.972211837768555,1.1304540947776331e-07,-5.022953608602165e-09,687.5057373046875
133,155,-741,-491,275,3.307276964187622,15.71309757232666,1.4268324832755752e-07,-4.042935763948208e-09,869.80615234375
134,157,-718,-483,275,8.808262825012207,49.499935150146484,4.81078586744843e-07,-1.884012235109367e-08,1834.639404296875
135,158,-709,-509,275,5.081867694854736,29.95304298400879,8.866092571224726e-08,-2.6478901293813806e-09,1516.41552734375
136,159,-671,-481,275,8.84013557434082,60.16190719604492,2.3084943734374974e-07,-1.3217829497591538e-08,2472.859375
137,160,-648,-484,275,15.787797927856445,73.11820983886719,1.0712466291806777e-06,-4.2941920241901244e-08,2110.031494140625
138,162,-550,-485,275,4.781221866607666,25.712434768676758,8.139026590470166e-07,-2.3834434870195764e-08,1256.2169189453125
139,163,-450,-480,275,5.685831069946289,21.470609664916992,9.079726055460924e-07,-1.7529282914097166e-08,696.138916015625
140,165,-1036,-442,275,5.088433742523193,28.49261474609375,8.41892585867754e-07,-2.1447380760264423e-08,1255.739990234375
141,166,-1024,-447,275,3.9507882595062256,17.893104553222656,4.811496410184191e-07,-1.3193199421834834e-08,627.2210693359375
142,167,-1032,-458,275,4.320608139038086,18.667978286743164,1.1240697403991362e-06,-3.2575059094597236e-08,762.146728515625
143,168,-1017,-454,275,5.768908500671387,21.16304588317871,1.8677563957680832e-06,-4.259738517475853e-08,673.7616577148438
144,169,-1002,-445,275,7.132687568664551,39.39814376831055,8.612080364400754e-07,-2.7796289714387967e-08,1569.0489501953125
145,170,-1004,-435,275,5.706026554107666,21.192293167114258,1.7433794710086659e-06,-3.282262994730445e-08,657.8821411132812
146,172,-944,-444,275,6.665841579437256,22.060026168823242,1.130178816310945e-06,-1.8659426004319357e-08,773.3945922851562
147,173,-960,-449,275,5.321028232574463,21.735515594482422,1.003730062620889e-06,-1.9219841718154385e-08,1350.3519287109375
148,174,-917,-446,275,14.249192237854004,63.022457122802734,1.628978679946158e-06,-3.6150023419168065e-08,1752.6668701171875
149,175,-907,-461,275,10.5355224609375,49.531185150146484,1.650048375267943e-06,-6.459301715722177e-08,1546.6861572265625
150,176,-931,-459,275,3.936187982559204,22.06011390686035,5.2834138841717504e-08,-2.5687674209962097e-09,982.1570434570312
151,177,-878,-455,275,8.06733226776123,44.390045166015625,2.03842023438483e-06,-4.736738645760852e-08,2137.564697265625
152,178,-884,-442,275,13.703215599060059,55.664581298828125,3.854873398267955e-07,-1.4751030619208905e-08,1610.2403564453125
153,179,-831,-443,275,3.7215490341186523,22.912124633789062,5.704993100152933e-07,-2.2860845660943596e-08,990.3703002929688
154,181,-785,-444,275,2.8888561725616455,16.211605072021484,4.3339528588148823e-07,-1.4545310733637962e-08,734.8927001953125
155,182,-785,-463,275,2.358475923538208,8.079307556152344,5.809311574012099e-07,-1.3162193113203102e-08,214.54905700683594
156,183,-797,-444,275,2.360227108001709,10.354925155639648,3.6295119798523956e-07,-1.044764985635993e-08,367.0552673339844
157,184,-822,-436,275,2.995962619781494,14.392298698425293,1.7170920330045192e-07,-4.6437822476264046e-09,489.58062744140625
158,185,-755,-437,275,5.326427459716797,28.757648468017578,6.32535034128523e-07,-2.1160573737688537e-08,1136.1395263671875
159,186,-749,-446,275,3.3117849826812744,20.13953399658203,1.44556096870474e-07,-3.4607114951512585e-09,863.1478271484375
160,187,-713,-459,275,15.284966468811035,73.06058502197266,8.20676348212146e-07,-2.393512232856665e-08,2394.385009765625
161,188,-724,-454,275,6.781067371368408,37.75720977783203,8.016274364308629e-07,-2.50200073992346e-08,1720.361572265625
162,189,-683,-447,275,11.37345027923584,65.5005111694336,1.934904361178269e-07,-1.0061065758293353e-08,2341.09912109375
163,191,-689,-434,275,6.604365825653076,38.24484634399414,6.638530294367229e-07,-2.32657715315554e-08,1735.6986083984375
164,192,-623,-452,275,14.654142379760742,75.25344848632812,1.1783353102146066e-06,-5.423044058261439e-08,2237.5986328125
165,193,-644,-456,275,4.769692420959473,27.39349365234375,3.6713311146741034e-07,-1.0614335188563473e-08,1513.3983154296875
166,194,-607,-459,275,13.086675643920898,61.40518569946289,1.970019184227567e-06,-6.821324660677419e-08,1753.9097900390625
167,195,-611,-437,275,6.721855640411377,38.678955078125,1.3654125723405741e-06,-4.591179703083981e-08,1983.5804443359375
168,196,-562,-448,275,4.994491100311279,25.293437957763672,9.490083243690606e-07,-2.392132181228135e-08,869.9158935546875
169,198,-565,-457,275,4.187219142913818,21.92924690246582,6.311615834420081e-07,-1.8450892369514804e-08,765.7598266601562
170,199,-504,-440,275,3.6372714042663574,18.802722930908203,3.010646878465195e-07,-1.2489008938132429e-08,798.19287109375
171,200,-1041,-401,275,1.77973473072052,8.135337829589844,2.182408849193962e-07,-5.259460866824384e-09,375.4610595703125
172,201,-1022,-421,275,4.305872917175293,12.92172622680664,4.2890957274721586e-07,-7.347716213246258e-09,268.07025146484375
173,203,-1038,-415,275,2.4241275787353516,7.269438743591309,9.457244942723264e-08,-1.5159196120606566e-09,231.3749237060547
174,204,-1006,-406,275,9.531327247619629,51.08186340332031,2.7791969614554546e-07,-9.982322524137999e-09,1583.6258544921875
175,205,-997,-406,275,8.282059669494629,49.937374114990234,1.5549058218766731e-07,-6.431235988202388e-09,1848.001708984375
176,206,-955,-410,275,15.360723495483398,62.63099670410156,3.8205891428333416e-07,-2.693444578483195e-08,1588.2921142578125
177,207,-966,-401,275,3.1947972774505615,19.409881591796875,9.57814307867011e-08,-2.8515523275984833e-09,1247.633056640625
178,209,-929,-417,275,20.872386932373047,86.99919128417969,3.461940650595352e-06,-6.224100701501811e-08,3351.8837890625
179,210,-920,-400,275,4.097906112670898,27.739391326904297,3.0605627898694365e-07,-9.798257316617764e-09,1494.9871826171875
180,211,-874,-419,275,6.048759937286377,30.1784725189209,2.0312751303208643e-07,-8.812875762487238e-09,843.4111938476562
181,212,-870,-409,275,3.9507038593292236,21.9986515045166,3.704494702105876e-07,-1.0896582303132618e-08,779.0554809570312
182,213,-862,-428,275,3.8702585697174072,15.12134838104248,9.193644245897303e-07,-2.378359376109529e-08,609.5317993164062
183,214,-848,-416,275,2.6591250896453857,8.144331932067871,1.9261534589531948e-07,-2.99229374611798e-09,245.51756286621094
184,215,-828,-401,275,2.2900052070617676,8.500175476074219,1.810666390156257e-07,-4.0506162868325646e-09,309.91351318359375
185,216,-789,-421,275,2.8143129348754883,14.406723022460938,1.529945450329251e-07,-5.9025486720543086e-09,440.9378662109375
186,217,-780,-404,275,2.0186102390289307,6.906279563903809,1.3566443612944568e-07,-2.402832377512709e-09,197.85035705566406
187,218,-767,-405,275,2.85268497467041,18.730024337768555,1.312533157715734e-07,-4.083200000337683e-09,757.3740234375
188,219,-749,-409,275,1.965065836906433,9.20970630645752,4.7593093199793657e-07,-1.1626888785087885e-08,657.2471313476562
189,220,-699,-419,275,5.888675689697266,35.8072509765625,4.3733092525144457e-07,-1.1400156374463677e-08,1368.9825439453125
190,221,-720,-402,275,5.709024429321289,29.403076171875,3.1404928790834674e-07,-1.4070991483094986e-08,930.0568237304688
191,222,-708,-403,275,4.098263263702393,29.000932693481445,1.440943009356488e-07,-5.875152808698658e-09,1255.154296875
192,223,-681,-400,275,12.936884880065918,62.29135513305664,5.460937018142431e-07,-2.009626243193452e-08,1779.70263671875
193,224,-667,-414,275,8.372845649719238,54.12493133544922,4.695445738889248e-07,-1.5311258039218956e-08,1908.1639404296875
194,225,-681,-414,275,4.675217628479004,24.281959533691406,1.127928612731921e-07,-4.311283774427466e-09,846.9256591796875
195,226,-642,-405,275,12.984893798828125,65.78376770019531,1.0669473340385593e-06,-2.8152635778155854e-08,2367.14501953125
196,227,-655,-404,275,6.036237716674805,30.674619674682617,1.2442488923625206e-06,-3.592874975311133e-08,1172.964111328125
197,228,-643,-420,275,7.670237064361572,38.83650588989258,6.738511046933127e-07,-1.5860416979762704e-08,1232.0325927734375
198,229,-599,-410,275,14.86337661743164,69.23631286621094,7.373596417892259e-07,-2.0018205759697594e-08,2398.58544921875
199,230,-606,-402,275,10.717975616455078,50.69367599487305,2.7689413855114253e-06,-6.879812275428776e-08,1962.3416748046875
200,231,-602,-430,275,6.133172512054443,35.429107666015625,8.612356054982229e-07,-2.078044580855476e-08,1481.569580078125
201,233,-559,-411,275,10.364579200744629,52.56163787841797,7.223388251986762e-07,-4.135917919256826e-08,1409.091064453125
202,234,-562,-421,275,3.3737943172454834,14.087614059448242,2.433392580769578e-07,-6.2573137782351296e-09,419.3913269042969
203,235,-503,-405,275,1.9155021905899048,5.774857044219971,1.267940348270713e-07,-2.3804906934543624e-09,148.22120666503906
204,236,-462,-428,275,1.734704852104187,9.236540794372559,4.577685217554972e-07,-1.363274648724655e-08,522.0758056640625
205,237,-1026,-368,275,1.3259873390197754,6.490115165710449,1.0025728158780112e-07,-2.5123445546171297e-09,222.95945739746094
206,238,-991,-382,275,7.85867977142334,34.73465347290039,1.7752874725829315e-07,-1.093896262460703e-08,1052.3641357421875
207,240,-963,-379,275,5.154507160186768,34.05942153930664,7.478737984456529e-07,-2.65628266049589e-08,1737.394287109375
208,241,-966,-384,275,4.815340995788574,20.453126907348633,1.5645074427084182e-06,-3.2507116998203855e-08,879.3917846679688
209,242,-957,-363,275,3.7706170082092285,14.829422950744629,6.178083253871591e-07,-1.3611573201899319e-08,636.72216796875
210,243,-924,-375,275,5.591708183288574,30.48002815246582,8.673252978042001e-07,-2.427981549146807e-08,1190.3768310546875
211,244,-933,-361,275,2.2862930297851562,12.41426944732666,1.2410019678554818e-07,-4.103347883699371e-09,570.0764770507812
212,245,-906,-366,275,4.0564961433410645,20.499452590942383,3.6293593552727543e-07,-1.1412070399785534e-08,796.0546264648438
213,246,-890,-380,275,3.6523144245147705,14.245593070983887,5.6263317560478754e-08,-1.6515205869538363e-09,860.9521484375
214,247,-881,-392,275,3.5423576831817627,15.608935356140137,7.984171475072799e-07,-1.837754304290229e-08,675.2385864257812
215,248,-846,-378,275,1.8398654460906982,11.900858879089355,6.155437404231634e-08,-3.4326785858240783e-09,571.3663940429688
216,249,-850,-369,275,2.4093165397644043,12.694689750671387,1.791773058812396e-07,-8.034328757844378e-09,449.48992919921875
217,250,-795,-363,275,2.131007671356201,11.874229431152344,2.1215825540821243e-07,-8.179847021949627e-09,524.572998046875
218,251,-815,-363,275,1.6729998588562012,9.68899154663086,4.5756607391922444e-08,-1.7188966916492632e-09,475.2500305175781
219,252,-804,-372,275,1.483802318572998,5.750363826751709,2.1392074245341064e-07,-4.932013908387489e-09,259.77008056640625
220,253,-747,-367,275,2.6940200328826904,14.184565544128418,2.773302583136683e-07,-7.509653343618083e-09,791.322021484375
221,254,-768,-366,275,1.790065884590149,8.997471809387207,4.919984064599703e-08,-1.9814188068068006e-09,387.0507507324219
222,255,-706,-376,275,4.403589725494385,29.384763717651367,3.2491251999999804e-07,-1.2157001627599584e-08,1629.80419921875
223,256,-724,-374,275,4.8552045822143555,22.125877380371094,2.884472110054048e-07,-1.3847759383622815e-08,836.1365966796875
224,257,-716,-392,275,3.062952756881714,16.58600425720215,1.641672184859999e-07,-4.543630360842599e-09,943.7725219726562
225,258,-716,-372,275,3.3770291805267334,12.719676971435547,9.161753382613824e-07,-2.3558737183293488e-08,579.1270141601562
226,259,-684,-368,275,14.243447303771973,67.84051513671875,1.0298498409611057e-06,-4.062984260144731e-08,1946.8946533203125
227,260,-673,-373,275,7.519949436187744,44.28852844238281,1.3852820757165318e-06,-3.8739671026633005e-08,1529.255126953125
228,261,-630,-361,275,17.59077262878418,69.80534362792969,2.0953712009941228e-06,-5.65743469849167e-08,1947.429931640625
229,262,-656,-378,275,3.674360990524292,23.558311462402344,1.116272585477418e-07,-3.061573439211429e-09,1301.6444091796875
