recording,label,trial,trial_type,video_ID,valid_frames,valid_trial,valid_frames_video,valid_frames_response,valid_frames_pupil,valid_frames_gaze,valid_frames_locomotion,valid_video,valid_response,valid_pupil,valid_gaze,valid_locomotion
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,516,oracle,v149904,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,121,train,v381428,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,665,oracle,v289442,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,34,final_test_main,v389920,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,528,train,v756116,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,148,train,v530818,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,507,final_test_bonus,v848761,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,429,train,v504294,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,8,final_test_bonus,v871158,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,575,oracle,v275212,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,71,train,v603282,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,115,train,v566788,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,629,train,v790868,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,246,final_test_main,v237889,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,691,oracle,v275212,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,566,train,v778483,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,506,final_test_bonus,v152656,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,4,final_test_main,v237889,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,443,live_test_main,v587422,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,706,live_test_bonus,v302208,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,314,train,v118503,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,36,final_test_bonus,v523867,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,296,live_test_bonus,v087650,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,295,train,v587641,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,86,train,v197507,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,527,live_test_main,v985936,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,657,live_test_bonus,v087650,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,544,final_test_bonus,v508706,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,23,final_test_bonus,v770781,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,555,final_test_main,v484679,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,646,oracle,v815876,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,536,train,v292102,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,89,live_test_main,v587422,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,563,train,v981723,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,499,oracle,v149904,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,1,train,v682338,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,221,train,v216739,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,271,oracle,v289442,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,408,live_test_bonus,v087650,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,207,live_test_main,v980183,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,157,train,v948908,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,215,final_test_main,v131847,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,462,final_test_bonus,v835978,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,14,final_test_bonus,v770781,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,391,train,v875977,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,105,train,v697840,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,152,train,v214935,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,363,train,v924651,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,327,oracle,v815876,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,132,live_test_bonus,v242079,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,597,train,v885538,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,106,train,v824504,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,50,oracle,v289442,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,367,oracle,v815876,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,600,live_test_bonus,v002131,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,588,final_test_bonus,v215487,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,285,train,v337531,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,359,final_test_main,v484679,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,682,train,v353481,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,348,train,v614108,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,290,train,v559970,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,282,train,v898842,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,628,live_test_main,v985936,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,173,final_test_bonus,v896341,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,381,train,v299956,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,70,train,v295038,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,518,train,v602741,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,24,final_test_bonus,v249752,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,2,live_test_bonus,v872816,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,608,train,v014882,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,498,train,v084749,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,474,train,v028490,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,623,train,v334672,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,382,train,v312005,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,69,train,v432199,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,693,train,v007430,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,27,final_test_bonus,v523867,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,153,final_test_bonus,v523867,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,709,live_test_main,v797395,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,159,final_test_bonus,v249752,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,169,final_test_bonus,v523867,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,448,train,v917428,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,288,train,v528396,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,631,train,v900795,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,334,oracle,v149904,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,294,train,v039128,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,455,final_test_bonus,v249752,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,326,final_test_bonus,v871158,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,257,final_test_bonus,v848761,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,353,final_test_bonus,v835978,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,81,train,v576113,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,252,final_test_bonus,v523867,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,247,train,v044860,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,585,final_test_main,v484679,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,155,final_test_main,v237889,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,552,train,v515692,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,615,train,v166338,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,644,train,v404206,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,256,live_test_bonus,v242079,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,483,final_test_bonus,v848761,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,707,train,v197881,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,643,live_test_main,v587422,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,111,final_test_main,v131847,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,92,train,v662257,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,30,train,v401291,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,80,final_test_bonus,v871158,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,639,train,v962424,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,281,train,v612310,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,225,train,v612501,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,181,live_test_bonus,v302208,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,553,train,v786892,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,110,live_test_bonus,v242079,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,411,live_test_main,v980183,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,186,live_test_main,v985936,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,671,live_test_main,v442334,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,127,oracle,v960499,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,202,train,v687106,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,509,final_test_bonus,v908282,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,630,train,v843585,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,478,train,v677025,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,196,train,v603596,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,240,oracle,v275212,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,216,oracle,v815876,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,134,final_test_main,v956461,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,43,oracle,v275212,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,387,train,v936821,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,624,live_test_main,v797395,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,322,live_test_main,v797395,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,436,oracle,v240494,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,704,oracle,v815876,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,21,train,v304510,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,475,train,v148254,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,125,train,v499759,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,214,final_test_main,v405445,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,156,live_test_main,v442334,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,577,train,v184971,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,183,train,v402657,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,9,live_test_main,v442334,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,688,final_test_bonus,v215487,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,103,train,v082639,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,325,train,v412775,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,55,final_test_bonus,v249752,240,True,240,324,324,240,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,406,final_test_main,v389920,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,686,train,v282164,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,482,train,v456545,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,PinkNoise,428,live_test_bonus,v087650,324,True,324,324,324,324,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,170,final_test_main,v956461,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,37,final_test_bonus,v942839,315,True,315,324,324,315,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,547,train,v376761,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,180,train,v149535,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,366,live_test_main,v442334,300,True,300,324,324,300,324,True,False,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,468,train,v231202,300,True,300,300,324,300,324,True,True,True,True,True
dynamic29515-10-12-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,441,train,v487117,300,True,300,300,324,300,324,True,True,True,True,True
