ID,coord_x,coord_y,coord_z,mean_activation,min_activation,max_activation,std_activation
42,-991,-610,250,1.0683293201493638,-2.6146807381653733e-09,412.0038758794933,7.626285868223443
43,-1005,-601,250,0.7523704403993761,-3.489352286451455e-09,150.12000908728615,3.578978743217647
44,-908,-600,250,3.225975301845898,-1.270208955398035e-08,1682.3769692415324,26.594347236836217
45,-934,-595,250,3.0373318336674267,-2.585625350028819e-09,958.5126888553641,18.39472997393754
47,-884,-599,250,1.1277071184583736,-8.529505905813611e-09,359.578971710015,8.36154764079251
49,-850,-620,250,0.8374483975317394,-1.4499393210966636e-08,133.85147708535877,4.134540507085291
50,-809,-606,250,1.32196386290901,-1.4474820188822946e-08,531.5557148787033,7.121145915389309
51,-771,-609,250,0.7011670270885874,-1.475761615993555e-09,207.0355695851728,4.3094139763055965
52,-719,-597,250,1.5675346578541411,-1.4168864003940952e-08,414.68605040654455,8.773189329242898
53,-705,-605,250,0.9858264036714928,-5.190149868283605e-09,245.0954770763513,5.422893453504756
54,-693,-589,250,1.2527336346382616,-9.555899464336588e-10,204.44673642694173,5.304006824370019
55,-1232,-567,250,0.4695834993361626,-9.020661406326414e-10,75.00763336304674,2.267466721148862
56,-1227,-552,250,0.6655838577171596,-1.0808012451047662e-09,88.57250007288187,2.753200713418197
57,-1216,-561,250,0.8312355825789239,-9.941896898765578e-09,117.11040051054013,3.619770573643602
58,-1196,-556,250,2.7306143814154105,-9.923017156732829e-09,814.3713649983263,21.50808950389133
59,-1155,-552,250,6.114987362324603,-8.848262647450122e-08,1981.5093643905243,34.244555091435394
60,-1113,-550,250,14.421133354381926,-1.1002682892106339e-08,2287.170080359944,74.21236308027692
61,-1127,-561,250,2.838189054794625,-1.7494761585854363e-08,780.1353863695563,18.039495358256417
62,-1086,-567,250,6.0812528485694815,-1.5648399550463036e-08,1839.2427981294813,44.51964931825895
63,-1041,-557,250,2.2410702815945047,-1.0984882045246226e-08,710.5567805966547,15.539656897747305
64,-1032,-543,250,2.03718789207482,-3.168127372088177e-09,668.5977534144208,13.772253225329077
65,-982,-547,250,1.0424320776542706,-5.929818734606212e-09,252.05002334337618,5.1844944446476005
66,-969,-574,250,2.3606853468703446,-8.791768268272201e-09,518.0979075546758,13.560665330210345
67,-970,-560,250,1.5697798767982356,-1.1456135678873915e-08,914.7381385837649,13.41959722051011
68,-921,-561,250,0.8624108792675932,-9.997857680655206e-10,177.66889086224808,3.818305291189019
69,-883,-556,250,1.0179647371619538,-3.0889896669808417e-09,209.43625747571556,4.9919569603525344
70,-850,-542,250,1.5461891855649523,-1.4121697345354388e-08,482.90745698461484,10.263032051290608
71,-817,-546,250,1.3675744798995504,-2.9187296914242453e-09,297.65374607322417,6.958506608344426
72,-807,-555,250,3.5414918035331198,-9.423163583494576e-09,976.9680097062505,25.432878973018777
73,-809,-541,250,2.5658655463612936,-4.972473637574214e-09,1125.717913703878,19.084033038400186
74,-790,-546,250,1.8856755073712927,-1.692717819210209e-08,611.7547746109735,12.11645877432481
76,-768,-569,250,0.9501937580264271,-6.472804835227589e-09,198.15703862062367,4.848272953798029
77,-657,-547,250,1.9662345347970422,-2.3085268865281412e-08,296.75052669333945,7.4696150789468
79,-1237,-494,250,1.3438254948321018,-2.8426191909578604e-09,343.4186165266431,8.624262706302389
80,-1246,-499,250,0.8300786973290831,-3.174795143062179e-09,121.07813356326074,3.31960719608246
81,-1188,-528,250,6.354260135124766,-1.707773430167808e-08,2557.7639605061804,48.4528832406638
83,-1163,-533,250,9.670307030586407,-4.068336518625368e-08,1761.1082489668288,55.57702283477617
84,-1152,-532,250,5.899003192654811,-3.365415289946191e-08,2219.812345818175,43.33374067651892
85,-1120,-527,250,7.0302692056920595,-4.3100370413794965e-08,1585.4173108129976,36.87948254806136
86,-1093,-538,250,4.221992416174101,-7.745255744288299e-09,1624.8337627940014,34.199857912597246
87,-1092,-512,250,3.416768746136159,-1.4032567992228303e-08,1353.109015517165,22.941710754143244
88,-1100,-520,250,3.067263757521758,-6.26160847687438e-09,505.82875202372725,13.98771577768125
90,-1027,-497,250,1.8421203952860343,-2.3358375094942725e-09,386.2116408754017,9.580181516473873
91,-1037,-534,250,1.7515062826761532,-1.068016440066294e-08,152.15932211328595,6.497812313346977
92,-997,-526,250,1.5357925043742005,-7.675109205545792e-09,262.1675749454297,7.881601465848405
94,-931,-506,250,1.2454081206321412,-7.58241542261384e-09,448.3791437066219,6.895713935150149
95,-873,-525,250,1.5339338103581743,-8.676294925769843e-09,565.0582891007816,11.243509850395874
97,-832,-513,250,4.251507539558487,-2.4614875704936297e-08,1855.6840617468745,32.89124641678409
98,-827,-521,250,4.597102356782283,-3.009678870364038e-08,1844.709778843928,33.62182308360812
99,-804,-529,250,6.145160032249667,-3.5223930203477354e-08,1466.1230122078853,40.217562980775554
100,-752,-509,250,4.800322959205726,-2.9056558764154537e-08,1841.93822683367,31.711653032948824
102,-755,-498,250,3.3022614686384903,-1.533414939155763e-08,1141.5430095312988,19.027671195268624
103,-710,-520,250,1.1325324460920245,-5.618907354762107e-09,310.72573677558034,5.853614276377151
104,-732,-511,250,1.6519475211139527,-3.071569067403071e-08,325.8390330687641,7.621246777260935
105,-705,-531,250,0.8603324175473824,-1.676650975662993e-09,325.3076664455148,5.861804129870612
106,-716,-527,250,1.404147534371538,-9.150219533744166e-09,416.14841318762103,8.788245847559695
107,-740,-526,250,1.1686394199033432,-1.1909063261350919e-08,275.00590982791243,4.897621298508531
108,-691,-509,250,1.6553091916502858,-6.908332143759424e-09,426.52380271705533,8.082809855233638
110,-648,-527,250,2.6039248234692907,-4.768852617536639e-09,502.1302860307077,11.55616950288269
111,-1252,-476,250,1.8654164809342675,-1.4789129530873796e-08,595.9058979318874,13.3427500388559
113,-1254,-454,250,1.7254396395839462,-8.05047624822786e-09,1035.8380676814947,15.539162935138414
114,-1196,-472,250,2.6982866509054633,-1.7325301130879777e-08,1415.4896666761106,17.88702330608673
115,-1154,-489,250,4.540268118523343,-1.6762274835630745e-08,1580.5045423146269,34.70795392331528
116,-1165,-470,250,2.7634166315200077,-4.15887661801444e-08,1177.8161280310094,19.831339205842006
117,-1131,-477,250,4.360557839836068,-4.249373144834742e-08,2016.1946063558755,38.34591506990132
118,-1114,-478,250,3.798814814192594,-2.9096506410202304e-08,1781.3651882547367,30.07512039882758
119,-1090,-481,250,2.7564001351814635,-9.470675131557713e-09,1900.0066411336204,28.019741527383754
120,-1096,-465,250,2.6470245779956376,-1.5986230348149e-08,553.149576834891,12.837916558143124
122,-1044,-483,250,9.893604231782344,-6.677289144142978e-09,2076.465630521726,53.73675825252685
123,-1039,-488,250,3.4775414334308516,-2.8419763494057112e-08,1075.896727798903,21.59671174401904
124,-1056,-464,250,2.3248413164909874,-1.7297438302539486e-08,379.125002158722,10.576240295118449
126,-952,-481,250,3.1916390293062227,-1.439379943618259e-08,1295.045407569307,24.705267004543735
127,-913,-476,250,1.5909064863299143,-7.945598361036779e-09,456.31292849718983,8.865483256680843
128,-890,-470,250,2.671385408173518,-1.2427785769798987e-08,924.6441889357353,20.317736649459334
129,-878,-484,250,1.7644057637621668,-1.2468296184715384e-08,576.7928484256319,10.88468333322891
130,-835,-489,250,4.003576601765063,-1.7978566843036612e-08,1490.6639865652555,31.68695684498143
131,-797,-488,250,3.640261255678664,-2.8209812971988053e-09,1737.8520193747318,28.73390551755681
132,-809,-502,250,2.900225728782962,-3.8164031416179756e-08,648.0898641000615,11.61855359601061
133,-770,-474,250,4.947214843219274,-1.7886467537628073e-08,2076.5448739932253,41.70251471530996
134,-756,-487,250,4.668986948284644,-3.0596564587257716e-08,585.7973340343476,22.094248441086393
135,-770,-486,250,2.141242081936369,-3.392902620399156e-08,462.2297648301885,10.878632816216532
136,-718,-485,250,2.843366472350593,-1.0170629747487756e-08,901.8759759274824,16.331572548405678
137,-733,-490,250,1.7103196792303792,-3.51204524075248e-09,647.9530578986772,9.90726986678731
139,-649,-466,250,1.2943458516309772,-2.2484646336005614e-08,151.02729666060227,4.438410126365879
140,-644,-483,250,1.4305096664212393,-5.576183677789121e-09,292.6467235590386,7.3195776728304525
142,-1236,-439,250,1.7053826498813942,-8.658118826870198e-09,666.3690013253943,9.749921361048875
143,-1204,-433,250,3.730609548868864,-1.9264404657993196e-08,1435.4596442467043,26.136243374562323
144,-1170,-443,250,2.3098622219075855,-3.0669295950251396e-08,920.4780766696791,14.66517117771993
145,-1155,-434,250,6.194457622744581,-2.2673727230228714e-08,1897.7184509108065,47.2470155618569
146,-1167,-436,250,7.4440588695154295,-6.755820700180823e-08,1715.9929438368447,46.571500132942006
147,-1157,-451,250,2.7851500472158968,-5.229281113771881e-09,828.6639182218297,15.519478675041377
148,-1129,-443,250,7.622410059783026,-3.5478513914949826e-08,2147.8477422504784,51.91990759765399
149,-1035,-429,250,7.181261575784338,-7.120730764139565e-08,1881.239947666343,42.62683565825633
150,-986,-435,250,5.057664906148775,-3.634701110560853e-08,2132.354352634575,43.19888548665951
151,-1011,-443,250,7.985589024205583,-1.8796155864848606e-08,2376.0417614977687,55.77950971622535
152,-965,-448,250,4.341894946142088,-2.3399448818953246e-08,1644.2104937643714,36.88512794529014
153,-961,-429,250,2.6490664851919368,-2.0574553067319866e-08,1661.3790903735567,24.63682493765676
154,-929,-445,250,2.5740146161852184,-3.2406688024202905e-09,1272.2073308961985,19.6363507448699
155,-920,-426,250,2.0059534476826664,-5.384726785646966e-09,806.8046017714901,13.796639298423012
156,-943,-431,250,1.0503964621928397,-9.288541263699692e-10,636.6284021529868,7.543907443792811
157,-879,-463,250,3.4613206505003062,-8.598641092404397e-09,1095.307820052948,25.919913527497613
158,-869,-437,250,1.6368446629343154,-7.453672892931745e-09,607.914286326182,11.169601384357096
159,-848,-451,250,4.308956260671985,-2.7580899488891874e-08,1117.609764676296,28.789769446437486
160,-851,-431,250,1.9105632204414595,-2.264519622956006e-09,890.414675716624,15.284415700798654
161,-836,-442,250,2.2426217262807886,-3.3762473567985873e-09,775.0777949290413,13.874863018943426
162,-765,-448,250,5.401843140152519,-1.751130036582491e-08,1435.2590724462327,33.779288266173864
164,-727,-431,250,5.121898244501581,-2.3815286244956185e-08,1381.1231132595378,33.499039639688334
165,-719,-435,250,2.653118637243129,-1.7329095063257654e-08,977.2195930990979,15.784765116054546
166,-656,-428,250,1.0377526046802268,-1.2091375934383929e-08,195.95921097884641,4.605679604151681
168,-1231,-394,250,1.7328102354451573,-3.3283768941194724e-09,468.22140987858535,9.227081450103949
170,-1197,-402,250,9.543470721262345,-5.65804968215679e-08,1986.5450467911,62.94550323040221
172,-1153,-388,250,2.963647604829052,-7.245111694096641e-09,1420.884518666884,26.151455241099896
173,-1169,-422,250,1.6515340821217914,-2.75056709333472e-08,344.44535177933255,7.482526572820849
175,-1184,-390,250,3.030603443299069,-2.4844627581970277e-08,539.0923163257875,16.624698009100698
177,-1090,-407,250,11.919419965210585,-7.206076037144679e-08,2579.2093088021047,69.70087389691555
178,-1077,-408,250,4.439122704429652,-6.843106788133551e-09,915.7837434693525,24.056708799398773
179,-1037,-399,250,8.128682711370992,-6.411903466477598e-09,1738.391159832421,48.8150237457659
180,-1000,-395,250,8.904995374366834,-3.6460686117134867e-08,1935.1897120909612,52.437252848734055
182,-946,-385,250,2.747460200157157,-3.019661402077878e-09,979.6917706137525,15.144118197549126
183,-921,-400,250,7.550403613452545,-1.0123820597120225e-08,1751.7653705969578,44.056147901681285
184,-905,-388,250,2.5390847164646653,-8.418460430310797e-09,1453.6656234317459,21.53116591169645
185,-894,-392,250,5.1981905690056,-1.4686991502089687e-08,1421.7626200693774,32.97725142347243
186,-841,-398,250,2.255062547026669,-2.899110172332966e-09,1028.0174549346298,17.226091051503662
187,-835,-414,250,1.2840390213275936,-4.444215963106782e-09,269.048398972517,6.90982055640896
189,-809,-408,250,6.289732363143116,-3.389665467789512e-09,1892.5807744180142,35.99607811181913
192,-698,-395,250,1.957592805248394,-1.1319729196542863e-08,466.16848370860487,9.333573696604674
193,-648,-406,250,1.467261782700919,-1.818606090211817e-08,228.26980196727652,6.031791454464855
194,-680,-402,250,1.2290134298563773,-3.1370345746515365e-08,188.00646363774052,4.969911543926967
195,-1237,-348,250,1.799555698009499,-2.1572744531239998e-08,847.9481881360803,12.810341432255383
196,-1232,-359,250,2.065101459765845,-1.1344104948060445e-08,412.98327915945293,8.132476621182668
197,-1208,-368,250,3.1444137044247027,-1.085108561849729e-08,1932.845679624382,27.598800521740877
198,-1158,-364,250,3.127105869901302,-2.6523972192433343e-08,1328.068676323684,22.932081849861632
199,-1171,-353,250,7.886666074861819,-6.258036482639334e-08,2513.1353301044883,51.42054175890093
200,-1160,-354,250,3.689597599412186,-3.6262737783755606e-08,1493.4526151537002,25.158092880549646
201,-1109,-359,250,5.658662966783869,-1.8360620876520787e-08,2041.0299867249673,48.90852232017662
203,-1100,-377,250,2.792587906815184,-1.5461561320916166e-08,275.3087678956491,11.173973322343082
204,-1080,-358,250,6.337730105736664,-1.1622148884824704e-08,1744.7990701202668,41.61053598515967
205,-1082,-352,250,4.209850026020257,-2.1906372317614072e-08,1521.41841807491,31.040605992064155
206,-1080,-367,250,2.793163470727454,-2.8127440583522747e-09,1063.562736295828,19.494703671831097
208,-1030,-360,250,5.383273755554685,-4.061283659532053e-09,1477.1472353269633,29.455383558152754
209,-1050,-356,250,4.28955729279176,-8.210495656149911e-09,1449.560791941645,32.01171516511086
210,-1020,-365,250,3.9911513969691508,-2.9678597324910325e-09,1026.5820599458548,24.285121465066904
211,-959,-369,250,4.322657125680037,-2.158184923023595e-08,1967.75307201819,37.18884488794416
212,-952,-352,250,2.6327597159236107,-1.1816591816842732e-08,802.4150599424331,16.567473757178725
213,-941,-356,250,1.912749696382137,-1.1299473029315105e-09,443.8924216270946,10.046762207515341
214,-915,-372,250,2.8879584011468733,-1.1620059985182744e-08,1042.4597236576888,17.500110045075065
215,-875,-347,250,2.185225069314268,-9.983460779568078e-09,1166.9245865733003,13.039650677182147
216,-868,-362,250,3.211867588956487,-1.4480731547123971e-08,1648.285678843035,22.926963164480284
217,-852,-360,250,2.9006157815770255,-1.8894235719662273e-08,1482.503115873255,25.305376005887826
218,-828,-349,250,2.340104810218823,-1.563583612465691e-08,1329.9398269781948,21.428899753686572
219,-836,-338,250,2.466701424770193,-1.2720869149436864e-08,662.8817664076238,15.875589961863804
220,-800,-367,250,3.3535184597259993,-5.809899303927702e-09,1256.580522902408,24.42234367565157
221,-810,-363,250,4.898182942468415,-1.624867142916399e-08,1467.598500420064,37.99227718267018
222,-753,-370,250,1.903531997803533,-8.626962129857856e-09,779.5635675632865,13.80533311947076
223,-715,-355,250,3.4174208288545644,-4.296416251096984e-09,1406.0390159455637,24.85156426716144
224,-725,-365,250,3.150092338967813,-2.2605981645898573e-08,954.4512018243065,21.63162360129064
225,-714,-370,250,2.0434285657504065,-8.96318087209038e-09,778.0851722555446,12.852234788113334
227,-652,-367,250,1.0483656819519072,-1.6321060405660483e-08,263.95984132715256,4.982792981727999
228,-656,-350,250,1.2224120998468941,-2.526581296525524e-09,311.9907827062598,5.886117677416332
229,-1237,-321,250,2.7445575648089586,-1.456856478039927e-08,1004.7995145510667,18.989948498220862
230,-1247,-313,250,2.577570621743205,-1.0881390433243547e-08,1275.0907169388192,19.67349694819286
231,-1202,-315,250,3.5049341380453503,-2.508214722046213e-08,1137.181380228364,26.144281698955428
232,-1204,-326,250,1.9040300938036627,-9.530418600013008e-09,411.1848504662939,9.260415260589125
233,-1146,-330,250,3.4414333953612504,-2.0956890217949054e-09,669.099419034978,17.347875980672598
235,-1045,-314,250,4.535645664709027,-2.4655443574508276e-08,1775.280316634696,31.541821087082948
236,-1034,-323,250,4.926583052950298,-2.243147500637141e-08,1586.5969680204328,38.119912835194434
237,-1017,-328,250,7.718513979580674,-7.626846223341917e-09,2794.4573936850866,55.916128755052554
238,-968,-315,250,6.169989688088148,-2.6587474930897134e-08,2022.9882315128923,42.49030205889229
239,-962,-323,250,6.874968970652607,-1.75127609935141e-08,2030.968751181739,45.84153580493011
240,-924,-316,250,8.756328487741218,-1.1132622360941143e-08,2120.7255821409185,50.940931039388886
241,-876,-316,250,2.1219281454209535,-6.581695452085051e-09,372.92739633516084,10.815468428313263
242,-841,-316,250,2.2832496454469315,-1.5032976386164536e-08,951.463348228977,17.380224597127313
243,-795,-324,250,2.9646838790220262,-7.44476213956892e-09,696.827077674219,17.041555245328137
244,-807,-333,250,3.8438882494060267,-9.628367380701208e-09,988.6340729960317,23.87449789528757
245,-764,-309,250,1.3537597217841173,-5.118671995756941e-09,816.2002000583034,11.723900176003333
246,-746,-309,250,2.397830671673155,-1.7247534350221628e-08,1022.5595846765536,17.46152694750824
247,-724,-326,250,2.2672130578349896,-2.5743949064011353e-09,695.0517949339225,14.593455669770828
248,-710,-312,250,4.185042762603686,-3.2521340799884764e-08,1096.7240784086691,27.63582282817045
249,-709,-330,250,2.3607187314222466,-1.5530576786943486e-08,839.6274725766917,15.110930754584487
250,-695,-315,250,2.436862923375776,-1.0970728869949907e-08,834.0020734304085,17.64133847172317
252,-675,-311,250,0.8589196355910539,-1.5050657158595597e-08,186.80272155213103,4.348017922538772
253,-1233,-280,250,1.4710673977967104,-4.488413179310137e-09,665.6465605297985,9.06744054498751
255,-1195,-292,250,2.419604957272755,-5.889885879407103e-09,799.199932228897,19.022522903690362
256,-1201,-272,250,2.150945229362169,-4.966582333082153e-09,613.0539236812542,13.258039784987526
257,-1142,-288,250,1.9576898966680345,-1.930381729554818e-08,221.6363015628924,7.810036647325776
258,-1126,-281,250,3.5273034956964215,-5.667590807641369e-09,1307.5709937523516,26.265332069575408
259,-1130,-268,250,1.0900128395178743,-1.3812427685365095e-09,370.8351317931407,6.694129822313058
260,-1080,-258,250,1.8842538546044638,-2.0177683293115356e-08,624.0692728381875,11.578535938499611
261,-1063,-288,250,2.1904794045801634,-1.2997029473643043e-08,502.74681502053915,11.093172341596093
262,-1043,-293,250,13.14480954906599,-2.2667008623125224e-08,2867.9312156628953,78.36040604647893
263,-1033,-296,250,5.250368814013785,-7.21062337981751e-09,1560.5923782537627,40.53502919247979
264,-1030,-279,250,3.7656091291774496,-1.7720917894888115e-08,987.552399079835,21.495909093774248
266,-979,-307,250,5.244163813289786,-1.7488918482158813e-08,1889.5072974776176,41.14389037907733
270,-919,-267,250,1.194692335370847,-5.9348009978359525e-09,806.3900731082064,9.914953486710191
271,-920,-290,250,1.063585582985142,-7.881872282175331e-10,144.83640948978072,4.601083555792462
272,-866,-290,250,2.4807413265107408,-5.950243157753158e-09,1133.0935849697369,20.941456495237976
273,-882,-289,250,3.2956893307335897,-1.5979792401963232e-08,1598.4552625389965,28.65104945087198
275,-836,-290,250,4.190453433901308,-1.750946114866116e-08,1457.6199714961156,30.10452542893444
276,-851,-280,250,1.7134294703908535,-8.757870525950819e-10,777.5530053164939,14.03142795626848
277,-807,-279,250,2.438586106769147,-3.0763609143185847e-09,1067.3717099067749,20.416106124348477
278,-792,-278,250,2.218771510323572,-1.4290415635732863e-08,768.7103762726539,14.98037640139688
279,-762,-268,250,2.38812777491413,-6.265963440683877e-09,666.6814100948442,15.310644454440375
280,-772,-295,250,1.1557769012133279,-6.3491556937843915e-09,427.74825823363886,8.192220655667548
281,-759,-297,250,0.7971742180959404,-2.7839337698766988e-09,444.794586886964,5.626400069220726
282,-731,-277,250,2.211000745400634,-2.8545754052158098e-09,922.5558579984726,19.102073628023675
283,-714,-300,250,1.197742008490144,-7.87800375941567e-09,633.2596918572863,9.515298720872268
284,-690,-274,250,1.0519524094860948,-3.5472914104949364e-09,524.779738662076,8.570113111840453
285,-700,-270,250,1.1077670264507915,-3.4748057318394136e-09,106.70049854471795,4.3534258306680345
286,-1258,-228,250,3.3200099355025374,-1.6999725334487863e-08,951.9070056124561,19.01378370486164
287,-1245,-242,250,2.1148951845649857,-9.32668283000289e-09,638.1878298545668,12.662615276216505
291,-1178,-229,250,0.7729413564580043,-3.995334640931568e-09,482.8206867125273,6.854584643549768
292,-1176,-245,250,0.7253461964593816,-1.7749521414389495e-09,308.19862467689046,5.147610630813721
293,-1150,-238,250,3.8148560028663137,-2.0260131291841463e-08,1043.642057644926,24.40935407823965
294,-1131,-230,250,2.4653053608284607,-1.0946158167267667e-08,767.1586516389788,14.203444651225059
295,-1111,-239,250,2.024679945816859,-1.670262398728875e-08,706.482585188476,11.362072065514116
296,-1072,-246,250,2.9726044690226034,-6.147203750139516e-09,1251.981139638152,18.978413881527313
297,-1088,-236,250,1.63666136580786,-1.0951296406838294e-08,730.5648890636646,10.194326824489796
299,-1033,-241,250,3.7363157280493158,-2.556555199171925e-08,1980.4904269084518,28.522500888075196
300,-1019,-230,250,1.7828761500562267,-4.521913909396612e-09,651.6497330379078,10.124553935121696
301,-1006,-242,250,2.6324690919489084,-1.3761105121864058e-08,1279.0942770810693,26.47204763837903
302,-961,-234,250,1.3170819358910004,-7.57940110507088e-09,874.1192687525678,13.456116824517599
304,-972,-253,250,0.8014616685213449,-1.6163921502035269e-09,240.4621047551555,4.834041329498692
305,-917,-230,250,0.8777243410973943,-3.0693191804352463e-09,365.28750701764494,5.967774151509167
306,-882,-239,250,1.3534519260975846,-9.955418950047737e-09,880.474876202683,11.200427886567791
307,-886,-253,250,1.3878787058383162,-5.3238697420809435e-09,842.4098007860898,13.934962619036911
308,-840,-251,250,2.0485292303352884,-6.094631224166657e-09,686.0200619950139,12.075776466024909
309,-792,-248,250,3.485546141579548,-4.418753699983719e-09,1486.633725121785,27.968938178601302
310,-810,-233,250,2.0429733432761394,-5.255698346244805e-09,680.1805295591,14.664960336384516
311,-767,-250,250,1.624010495694368,-5.177012942331541e-09,982.7997586956618,13.5416160517409
312,-753,-232,250,2.18846754697179,-5.497304566542029e-09,543.3097737104873,13.524370310631003
314,-714,-256,250,0.9866894989169065,-5.6278583947412716e-09,356.6591726213506,7.6253875963305955
315,-690,-229,250,1.2982648604584082,-3.1674737660247603e-09,308.21008681632236,8.57189189646094
316,-700,-249,250,0.8523577110660404,-9.235108377662424e-09,163.69323128391343,3.6104731103936336
317,-650,-245,250,0.9434902872954438,-1.0829984541630715e-08,119.04396165847007,3.8136637917214253
318,-1232,-204,250,1.3705178869018664,-1.0732575684834202e-08,824.0643544789101,11.535082484638721
319,-1253,-195,250,1.9250039364330391,-1.0961671449302617e-08,362.8572327731751,8.285433880332963
320,-1233,-194,250,2.139949319072684,-8.6231933325551e-09,1040.7100333097826,15.38370266480376
321,-1249,-206,250,1.8913529209240183,-6.000389736366378e-09,384.13774543963046,10.635772182909893
323,-1184,-211,250,1.129195382843911,-7.161608066526705e-09,277.00814493155605,4.822938935564611
325,-1217,-180,250,0.963769832339898,-4.0531828112361074e-09,249.93570527369744,4.755890445984564
326,-1167,-190,250,3.7157358500263196,-1.4914511175818693e-08,818.6658204490701,22.346593999267082
327,-1150,-206,250,1.8981177779325742,-6.6636199671039665e-09,384.71305461987805,9.427560317423682
329,-1122,-194,250,1.8856052139833495,-1.7545740286895645e-08,509.89739114392097,10.651365065022285
330,-1106,-211,250,2.441173329559882,-1.019825324831288e-08,1017.5949604892015,21.760427977890007
331,-1025,-205,250,1.945142444583881,-4.908089377875785e-09,1134.3796537652795,16.052662248658947
332,-991,-211,250,2.3335008010266503,-6.487013102642662e-09,1025.474401063933,18.185267666803394
333,-1010,-210,250,4.133003021023874,-1.6479725887115044e-08,1186.1011959336063,29.8529923487037
334,-972,-200,250,0.9911082082898174,-1.4333082381026647e-09,630.8419490270737,8.478401678780108
335,-957,-212,250,1.4640557523436963,-4.704856525511288e-09,493.3456494228046,9.758261014705909
336,-979,-213,250,1.0819602824936556,-8.075588063323295e-09,340.8035954319849,5.573588984509162
337,-914,-194,250,1.8900278085553337,-2.753113764038562e-09,575.4994741813279,13.240389268552956
338,-919,-208,250,1.2609446691858486,-1.0171097670989898e-08,641.2885736937769,9.30870583645552
339,-904,-205,250,1.1514032756084085,-3.786876752341988e-09,358.7802371332154,6.711203100588225
340,-870,-189,250,1.433861016455178,-1.9816827108120676e-09,571.2909891254302,10.662180511353506
341,-834,-192,250,7.823201309228368,-9.394775386510246e-09,1857.6342941395078,45.875720748332846
342,-839,-190,250,2.1768091622845387,-1.018276035896834e-08,564.0483581952362,14.893379930266493
