,ID,coord_x,coord_y,coord_z,mean,std,median,min,max
89,115,-889,-443,325,0.8656522631645203,3.1338448524475098,1.6887106824015063e-07,-2.0694537194998475e-09,79.9112319946289
90,116,-840,-428,325,1.4799422025680542,10.941702842712402,3.963000949624984e-08,-2.362436024583303e-09,668.9656982421875
91,117,-854,-438,325,1.2274541854858398,5.759369373321533,2.544870447707126e-08,-9.565017666801623e-10,172.759765625
92,118,-804,-441,325,2.7154109477996826,20.03412628173828,5.032770999946479e-08,-3.4696947537327105e-09,876.0751342773438
93,119,-769,-439,325,7.045503616333008,43.335784912109375,3.103507140167494e-07,-1.2296981211079583e-08,1603.94482421875
94,120,-757,-429,325,2.132422685623169,11.211258888244629,1.9815111329535284e-07,-8.062633227723381e-09,439.5361022949219
95,121,-755,-441,325,2.3715600967407227,9.574775695800781,6.989471046381368e-08,-1.8430786896672657e-09,300.5386657714844
96,122,-727,-437,325,2.695009469985962,16.451828002929688,1.6639434363696637e-07,-9.57956913794078e-09,690.9359130859375
97,123,-733,-430,325,2.5261363983154297,15.903318405151367,1.122369326367334e-07,-6.573307675949991e-09,712.1007080078125
98,124,-720,-424,325,3.312404155731201,23.40791893005371,1.2647539904264704e-07,-2.816680888528822e-09,1247.183349609375
99,126,-686,-445,325,2.3924014568328857,22.720773696899414,4.567653988374332e-08,-2.021677936170363e-09,1421.630859375
100,127,-675,-451,325,1.8960682153701782,8.320460319519043,1.3278159372021037e-07,-4.023963828814203e-09,367.9042053222656
101,128,-700,-449,325,1.646144151687622,6.354868412017822,4.106778135337663e-07,-4.127840735890231e-09,222.98582458496094
102,129,-690,-423,325,1.2022160291671753,4.392225742340088,2.556733420533419e-07,-4.865895242289753e-09,129.0134735107422
103,130,-654,-441,325,5.836893081665039,34.45139694213867,2.3367580581634684e-07,-1.8773073762190506e-08,1152.2264404296875
104,131,-631,-438,325,1.6453825235366821,8.3604154586792,2.1230641777947312e-07,-5.9258762341585225e-09,280.8672790527344
105,132,-594,-427,325,1.3423446416854858,13.314177513122559,3.54899007959375e-08,-1.7129202500854035e-09,801.4273681640625
106,133,-603,-431,325,1.4276560544967651,11.271346092224121,1.300578844620759e-07,-3.904599754633864e-09,694.77490234375
107,135,-556,-433,325,1.251159429550171,7.726511001586914,1.2361034862351516e-07,-4.59039384281823e-09,391.8963623046875
108,138,-529,-425,325,1.877868890762329,11.891414642333984,8.47978043339026e-08,-3.0218723079400434e-09,447.6938781738281
109,140,-493,-422,325,1.67183256149292,5.601579189300537,6.616233463319077e-07,-9.869191686107115e-09,197.341552734375
110,141,-415,-430,325,1.3806085586547852,3.4556522369384766,2.0533686040380417e-07,-2.46787190683051e-09,90.00145721435547
111,142,-438,-419,325,1.4681721925735474,5.462479591369629,2.778056966690201e-07,-6.231322569050235e-09,161.52554321289062
112,143,-998,-383,325,2.6335458755493164,17.23900032043457,8.878670598733152e-08,-4.842217737888177e-09,707.6249389648438
113,145,-1020,-385,325,1.2953085899353027,8.237513542175293,1.384186560926537e-07,-4.316344615062917e-09,516.4625244140625
114,147,-1015,-396,325,1.056778907775879,3.9593327045440674,1.5368114247849007e-07,-3.4396137049697018e-09,140.63528442382812
115,148,-965,-388,325,0.4681159257888794,3.3384628295898438,7.612775299037366e-09,-2.0225368602133642e-10,192.46107482910156
116,149,-956,-394,325,0.8185815811157227,5.761083602905273,2.5647779011706007e-08,-5.880727571572208e-10,212.80734252929688
117,150,-963,-405,325,0.5847723484039307,2.7178878784179688,2.3314917996231088e-08,-8.812516827383376e-10,95.5345458984375
118,151,-926,-380,325,0.7937591671943665,3.647555351257324,3.348962351878981e-08,-1.121782999824461e-09,118.25557708740234
119,152,-890,-395,325,1.371186375617981,7.236106872558594,8.262914974466185e-08,-1.8841970206295855e-09,370.8250732421875
120,153,-885,-383,325,0.8774394989013672,3.8758621215820312,1.4652879798404683e-08,-5.401783464975551e-10,143.56326293945312
121,154,-833,-410,325,1.0081877708435059,4.872361183166504,6.603406887961683e-08,-2.3095485524038395e-09,210.21746826171875
122,155,-854,-407,325,0.947949230670929,4.370769023895264,4.873450265563406e-08,-2.0021575508621936e-09,148.31588745117188
123,156,-799,-396,325,12.855803489685059,51.749427795410156,1.2574611218951759e-06,-3.916494151212646e-08,1294.356689453125
124,157,-767,-400,325,3.8471877574920654,19.45875358581543,2.791626307896422e-08,-1.0996838994969949e-09,686.0765380859375
125,159,-763,-390,325,1.8895882368087769,11.009978294372559,2.1245911696610165e-08,-1.4566365891255373e-09,359.43603515625
126,160,-731,-397,325,6.042443752288818,30.953866958618164,1.1092594576211923e-07,-5.676354497552438e-09,864.6105346679688
127,161,-717,-383,325,2.0323281288146973,14.623650550842285,1.7053372403097455e-07,-6.4189502602118864e-09,713.9818725585938
128,162,-694,-383,325,1.1855107545852661,8.527400016784668,1.195990506630551e-08,-5.328564256501522e-10,519.10400390625
129,164,-601,-386,325,3.1048781871795654,19.760164260864258,4.757225013918287e-08,-3.3697620249739657e-09,1062.5211181640625
130,165,-601,-407,325,1.794202446937561,13.339530944824219,1.1048583559158942e-07,-2.254882947028136e-09,693.9739379882812
131,166,-570,-367,325,1.2222682237625122,5.9354071617126465,2.225209172479481e-08,-3.713515883685403e-10,283.55322265625
132,167,-526,-401,325,2.0435163974761963,11.982428550720215,1.7557623266384326e-07,-6.665721308252159e-09,499.66729736328125
133,168,-518,-384,325,1.4673882722854614,6.459367275238037,6.12631509966377e-08,-2.5082600441095337e-09,254.9803466796875
134,169,-529,-390,325,1.2620882987976074,5.669989109039307,5.265983915592187e-08,-1.7633979831899182e-09,213.4212188720703
135,170,-473,-386,325,0.8960027694702148,5.459697246551514,4.6264879927093716e-08,-1.297070117978194e-09,324.04730224609375
136,171,-486,-381,325,1.2471009492874146,4.937498092651367,3.9092475390134496e-07,-8.453734601232554e-09,151.5233154296875
137,172,-498,-399,325,1.3764853477478027,7.139494895935059,1.5135904618546192e-07,-7.0160579568323556e-09,273.1392517089844
138,173,-479,-396,325,1.0322672128677368,4.174943923950195,2.69848214884405e-07,-4.893422111962309e-09,135.29461669921875
139,174,-430,-392,325,0.693465530872345,3.876645803451538,9.549757606919229e-08,-3.954284899521099e-09,207.10240173339844
140,175,-1023,-352,325,1.9424701929092407,11.797140121459961,1.1332427618526708e-07,-3.764415446028124e-09,602.490234375
141,176,-965,-359,325,0.6113264560699463,2.9096953868865967,5.205060205071277e-08,-1.453212328250686e-09,143.66624450683594
142,177,-915,-364,325,0.8611556887626648,3.685774803161621,1.204652448905108e-07,-2.7891704501570302e-09,97.58653259277344
143,178,-928,-348,325,0.6935120820999146,2.8038086891174316,2.4907944151664196e-08,-7.500747245536843e-10,110.57244873046875
144,179,-911,-337,325,0.7214863896369934,3.6075327396392822,1.7903801108332118e-08,-3.4917632674158483e-10,114.1968765258789
145,180,-874,-361,325,0.7267683744430542,3.2752389907836914,1.019868189899853e-08,-3.8290429160703354e-10,90.47166442871094
146,181,-853,-358,325,1.1202304363250732,6.459168434143066,6.9775896172075136e-09,-3.371024015486057e-10,316.1620788574219
147,182,-858,-329,325,0.8773273825645447,6.16726541519165,8.183525856964025e-09,-4.3969014540401474e-10,330.91766357421875
148,183,-862,-370,325,0.7179864645004272,3.2536792755126953,3.138762139087703e-08,-4.3719466935598916e-10,106.9521713256836
149,184,-808,-346,325,2.703981399536133,14.314189910888672,1.1619302853205227e-07,-5.200370800650944e-09,429.6438293457031
150,185,-795,-348,325,1.281375527381897,6.815945148468018,2.768719831180988e-08,-6.403467756044279e-10,230.03619384765625
151,186,-750,-360,325,2.249110698699951,14.307653427124023,4.9026169790522545e-08,-2.1759731794190884e-09,554.876953125
152,187,-752,-339,325,1.5968302488327026,9.261199951171875,1.6331352270526622e-08,-6.542400510234359e-10,371.35992431640625
153,188,-768,-343,325,1.1425724029541016,5.726395130157471,7.2289275010462e-08,-1.913890601557e-09,166.2964630126953
154,189,-718,-347,325,1.8840292692184448,12.775408744812012,1.057619414268629e-07,-3.971690087922752e-09,504.4757385253906
155,190,-729,-348,325,1.8357568979263306,10.87389850616455,7.01803060110251e-08,-2.8404802954185016e-09,388.69915771484375
156,191,-688,-347,325,0.8338956236839294,5.2307586669921875,5.3561146629022005e-09,-1.88117382782238e-10,264.3711853027344
157,193,-649,-352,325,1.420766830444336,9.674872398376465,5.108708123202632e-08,-1.3031158374587903e-09,517.3921508789062
158,194,-633,-352,325,2.123000144958496,11.057944297790527,1.5847842860239325e-07,-8.009514829154796e-09,337.5069580078125
159,195,-639,-343,325,1.1292836666107178,7.84016752243042,1.0010042217345472e-07,-2.4312416524452374e-09,420.40753173828125
160,196,-599,-352,325,1.4006848335266113,7.744565963745117,9.865887307114463e-08,-3.4764737755210717e-09,265.1800537109375
161,197,-603,-373,325,1.1404039859771729,6.692478656768799,4.94776344339698e-08,-1.5901723271483093e-09,421.02960205078125
162,198,-619,-341,325,0.9472827911376953,4.526506423950195,1.3439481527655062e-08,-3.8677314129209606e-10,221.02777099609375
163,199,-584,-344,325,1.0209662914276123,4.634427547454834,5.2940464456696645e-08,-2.1012724893409995e-09,134.5618438720703
164,200,-613,-361,325,1.1324939727783203,4.495992660522461,1.4146309013085556e-07,-4.951898002758526e-09,117.58929443359375
165,201,-573,-336,325,1.1222165822982788,5.890875339508057,2.2603042992841438e-08,-4.164826261643384e-10,197.58810424804688
166,202,-557,-360,325,1.0311293601989746,5.540028095245361,6.45807105570384e-08,-1.58484603218767e-09,433.1537170410156
167,203,-543,-356,325,1.044435977935791,5.728170871734619,1.0829256069655457e-07,-2.894748885040599e-09,269.24139404296875
168,204,-561,-336,325,0.7315210700035095,3.4325644969940186,8.111216942552346e-08,-3.487778066357805e-09,122.07643127441406
169,205,-530,-347,325,1.8077789545059204,9.038945198059082,1.7391462847626826e-07,-9.285570534700582e-09,243.4253387451172
170,206,-536,-350,325,1.881402611732483,10.721879959106445,3.395510717041361e-08,-3.4676574944825234e-09,327.4112548828125
171,207,-494,-362,325,1.1342148780822754,3.917045831680298,1.2414483308020863e-07,-2.673055554680559e-09,124.43097686767578
172,208,-478,-339,325,1.0338908433914185,3.6884992122650146,3.587838648400066e-08,-6.685446085619162e-10,124.51366424560547
173,209,-453,-356,325,0.885989785194397,4.039985179901123,2.944418397987647e-08,-8.003634976994078e-10,208.76181030273438
174,210,-986,-311,325,0.5929958820343018,2.187335968017578,4.421839605583955e-08,-6.884624537129014e-10,62.1716194152832
175,211,-975,-296,325,0.7668801546096802,4.277868747711182,2.8815945185556302e-08,-3.575043872050543e-10,174.18727111816406
176,212,-959,-315,325,0.5627949237823486,2.273216724395752,3.295676620496124e-08,-3.71549901956314e-10,65.5196304321289
177,213,-884,-301,325,0.999046266078949,4.363800048828125,7.36997023409458e-08,-2.1388288917734144e-09,214.3232879638672
178,214,-845,-311,325,2.0899322032928467,12.033405303955078,3.711003060402618e-08,-2.1945520956023756e-09,418.3291015625
179,215,-857,-309,325,1.7917029857635498,10.333746910095215,2.99555473759483e-08,-1.7051441369986264e-09,270.2362060546875
180,216,-844,-298,325,0.9171244502067566,4.761312007904053,1.5411037779244907e-08,-5.874213893086733e-10,130.62774658203125
181,217,-794,-290,325,0.7441025376319885,4.0199127197265625,3.3236524643598386e-08,-1.6603629582334634e-09,155.362060546875
182,218,-761,-312,325,1.3589273691177368,9.583919525146484,8.72590799616546e-09,-2.723703762530505e-10,323.59521484375
183,219,-759,-302,325,1.0176546573638916,7.5461201667785645,3.390010405723842e-08,-5.660167889942613e-10,312.14764404296875
184,220,-746,-327,325,1.1013163328170776,5.559070110321045,1.0730936139680125e-08,-2.9077976138047745e-10,202.7841796875
185,222,-738,-318,325,1.6909652948379517,9.700784683227539,4.9423473313936483e-08,-3.822225203009566e-09,357.3326721191406
186,223,-732,-305,325,1.4827481508255005,7.662215709686279,3.602901443855444e-08,-1.6145661474453732e-09,243.8834991455078
187,224,-724,-326,325,1.7584890127182007,10.003316879272461,1.3307425383857208e-08,-5.013613413318296e-10,490.75628662109375
188,225,-718,-316,325,1.459977388381958,6.8962321281433105,3.2957231610453164e-08,-1.192393406235226e-09,196.48992919921875
189,226,-680,-297,325,0.7293800711631775,5.1972527503967285,1.2552165529200465e-08,-6.539436769870122e-10,229.90853881835938
190,227,-684,-315,325,1.2234669923782349,6.0848259925842285,8.842648924201058e-08,-2.821443523259859e-09,188.3558807373047
191,228,-700,-318,325,0.8550724983215332,3.8269107341766357,1.368916979771484e-08,-3.4922872926834714e-10,106.14801025390625
192,229,-645,-323,325,0.9571177363395691,4.024388313293457,2.0322715954534942e-07,-4.4689221212479424e-09,119.79390716552734
193,230,-630,-329,325,0.819122850894928,5.074765682220459,1.9109132054495603e-08,-3.998696651574818e-10,298.78375244140625
194,231,-659,-309,325,0.5631065964698792,3.5316660404205322,6.155637777283118e-08,1.7224954795835856e-10,157.5763397216797
195,232,-593,-294,325,1.0614655017852783,6.199854850769043,4.814636511696335e-08,-1.5714134438127303e-09,230.79820251464844
196,233,-599,-330,325,0.7583742141723633,4.153720855712891,6.374180117063588e-08,-1.8468888640654768e-09,178.77906799316406
197,234,-615,-316,325,0.7902190089225769,3.1000959873199463,8.31897111197577e-08,-2.244679553342621e-09,99.25081634521484
198,235,-554,-294,325,0.8106168508529663,4.42079496383667,2.716929436985538e-08,-7.801075896374243e-10,211.11685180664062
199,236,-570,-312,325,1.0845717191696167,6.651270866394043,4.1143938034338134e-08,-6.217780734729672e-10,267.0879211425781
200,237,-522,-299,325,2.1982321739196777,10.42577838897705,1.9978847021207002e-08,-1.205453292740799e-09,278.938720703125
201,238,-531,-322,325,1.0258533954620361,4.709865093231201,6.315242018217759e-08,-3.575092666352475e-09,141.65846252441406
202,239,-539,-301,325,0.83928382396698,3.7066922187805176,9.241848175634004e-08,-1.5226725436079391e-09,136.7052764892578
203,240,-485,-298,325,1.0883249044418335,5.364195346832275,2.8513182925848923e-08,-8.937669493391809e-10,180.89443969726562
204,241,-480,-309,325,0.6692997813224792,2.699291944503784,4.078983550925841e-08,-1.1319103432327893e-09,109.13005828857422
205,242,-487,-320,325,0.697761595249176,3.2292592525482178,2.543297306090153e-08,-4.3439513097709437e-10,110.78052520751953
206,243,-463,-333,325,0.8078743815422058,3.622223138809204,3.9593569312046384e-08,-1.57374702158819e-09,106.80179595947266
207,244,-434,-300,325,0.9826974272727966,3.290320873260498,3.856848707073368e-08,-4.76204020660731e-10,128.74951171875
208,245,-415,-310,325,0.7978213429450989,2.3065574169158936,7.008681279785378e-08,-1.2451445430272656e-09,49.418907165527344
209,246,-1004,-277,325,0.6247689723968506,2.9606032371520996,3.362949385632419e-08,-8.140627061337113e-10,116.64967346191406
210,247,-959,-267,325,0.7823445200920105,5.698770999908447,6.828688725590837e-08,-3.807217652251893e-09,317.8471374511719
211,248,-963,-257,325,0.561842679977417,3.7241342067718506,3.550750449221596e-08,-8.498368675446955e-10,266.80255126953125
212,249,-973,-276,325,0.5609775185585022,2.504714250564575,4.913364293201994e-08,-9.631010433608367e-10,137.9125518798828
213,250,-928,-269,325,1.5181715488433838,6.857334136962891,7.023587045296154e-08,-2.8560480647144004e-09,155.39630126953125
214,251,-876,-264,325,1.2628840208053589,6.311817169189453,2.8324189216277773e-08,-1.0675340611498996e-09,200.129638671875
215,252,-866,-264,325,0.9679350852966309,6.973704814910889,5.536079683565731e-08,-1.8512469335263404e-09,312.74114990234375
216,253,-846,-254,325,2.0450947284698486,11.804832458496094,1.2123855697154795e-07,-6.578386724243046e-09,341.7188720703125
217,254,-853,-277,325,1.8348089456558228,7.799829959869385,2.436899571023332e-08,-9.38679689532762e-10,206.76800537109375
218,255,-839,-276,325,1.2377099990844727,7.028485298156738,5.675721226339192e-08,-2.0465413808068433e-09,311.0932312011719
219,256,-815,-264,325,0.9381193518638611,5.75791072845459,7.815972757896361e-09,-2.9091740127995536e-10,337.75567626953125
220,257,-780,-261,325,1.1111751794815063,6.541316509246826,7.024461012861138e-08,-2.9183999661341886e-09,302.43304443359375
221,258,-766,-277,325,0.8211814761161804,4.305574417114258,7.821098790827818e-08,-1.9898311887089903e-09,166.23464965820312
222,259,-717,-263,325,1.4176422357559204,8.56242847442627,9.610860729480919e-08,-2.87673795895671e-09,320.3025207519531
223,260,-705,-267,325,0.8144476413726807,3.836634635925293,8.219090830152709e-08,8.256322292510276e-10,167.84153747558594
224,261,-643,-278,325,1.1606122255325317,7.659983158111572,1.0025478047737124e-07,-2.14398010456307e-09,363.61175537109375
225,262,-587,-260,325,1.4289536476135254,6.452418327331543,5.077439979572773e-08,-1.252712156230018e-09,208.46127319335938
226,263,-622,-274,325,1.451526403427124,5.415581226348877,3.9929116013581734e-08,-6.774805716425192e-10,152.78750610351562
227,264,-603,-277,325,0.7800524830818176,4.016153812408447,3.01242550904135e-08,-1.4215036925335767e-09,134.9984130859375
228,266,-567,-277,325,0.6992189884185791,4.217498302459717,4.7464038033240286e-08,-2.193944137474091e-09,148.72430419921875
