recording,label,video_ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response,valid_response
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v209506,528,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v302208,148,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v956461,507,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v985936,429,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v484679,575,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v295038,71,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v619445,115,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v461218,629,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v389920,246,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v363724,566,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v560213,506,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v288824,443,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v526464,706,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v872816,314,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v523867,36,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v898842,296,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v612310,295,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v149313,86,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v051495,527,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v576385,657,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v985936,544,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v770781,23,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562032,555,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v797395,646,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v371269,536,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v240494,89,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v897021,563,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v456545,499,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562032,221,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v215487,716,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v848761,271,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v391333,408,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v990408,207,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v979778,157,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v797395,215,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v835978,732,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v303795,462,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v770781,14,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v908282,391,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v082639,105,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v980183,152,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v614108,363,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v158943,327,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v556352,132,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v184971,597,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v527867,106,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v237889,50,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v534265,367,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v653190,600,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v461218,588,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v289442,285,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v275212,359,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v942839,348,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v760026,282,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v014882,628,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v985936,173,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v197642,381,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v432199,70,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v835978,518,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v249752,24,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v215487,608,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v395563,498,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v893392,474,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v461218,623,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v442334,382,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v222078,69,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v865874,693,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v523867,27,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v442581,153,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v423382,709,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v214935,159,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v302208,169,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v654229,448,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v531846,288,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v908378,631,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v942839,334,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v119587,294,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v561340,455,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v289241,326,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v389920,257,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v675399,353,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v871158,81,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v917258,247,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v086325,585,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v770781,155,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v985936,552,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v797395,738,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v152656,615,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v397901,644,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v467548,256,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v667784,483,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v871158,707,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v980183,643,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v255546,111,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v824572,92,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v401291,30,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v814732,80,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562032,639,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v965920,281,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v289442,225,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v896341,181,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v292102,553,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v960141,110,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v459045,411,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v300553,186,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v691919,711,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v084278,671,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v896341,127,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v518087,202,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v703447,509,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v508706,630,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v767160,478,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v797395,196,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v000747,240,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v653115,216,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v002131,134,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v275212,43,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v871158,387,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v360484,624,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v569095,322,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562032,436,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v211539,704,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v304510,21,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v087650,475,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v381428,125,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v687106,214,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v073598,156,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v395317,577,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v289442,183,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v442334,9,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v387323,688,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v827238,103,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v778116,325,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v152656,55,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v148647,406,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v237889,686,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v587422,482,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v980183,428,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483929,170,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v002131,725,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v275212,720,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v221131,739,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v942839,37,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v960499,547,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v215487,180,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v215487,366,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v240494,468,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v215487,441,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v380378,174,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v351388,362,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v100283,673,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v990726,569,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v700233,578,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v442334,393,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562032,168,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v018886,99,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v405445,226,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v508706,626,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v484679,374,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v148254,492,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v815876,95,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v872816,239,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v960499,150,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v461218,52,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v824504,108,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v205227,676,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v842117,606,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v534265,278,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v877133,556,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v282251,399,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v007430,722,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v985936,17,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v908282,675,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v871158,206,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v436833,694,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v960499,130,live_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v240494,486,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v565253,508,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v131847,298,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v523867,266,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v815876,228,final_test_main,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v480925,54,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,v896341,76,final_test_bonus,240,True,240,240,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v668306,0,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v240494,684,oracle,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v770781,726,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v871158,65,final_test_bonus,315,True,315,315,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v242079,138,live_test_bonus,324,True,324,324,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v241010,384,train,300,True,300,300,True
dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v972308,683,train,300,True,300,300,True
